Season,Race,Track,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,10,Dover,36.0,38.0,89.0,Morgan Shepherd,Racing With Jesus / Courtney Construction (Morgan Shepherd),Chevrolet,15.0,suspension,0.0,5.0
2016,10,Dover,37.0,40.0,93.0,Josh Reaume,RSS Racing (Rod Sieg),Chevrolet,5.0,suspension,0.0,4.0
2016,10,Dover,38.0,37.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,4.0,vibration,0.0,0.0
2016,10,Dover,39.0,31.0,1.0,Ryan Preece,Meding's Seafood / Iron Source (Johnny Davis),Chevrolet,1.0,vibration,0.0,2.0
2016,10,Dover,40.0,34.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,0.0,crash,0.0,1.0
2016,11,Charlotte,1.0,3.0,18.0,Denny Hamlin,Hisense USA (Joe Gibbs),Toyota,206.0,running,76.0,0.0
2016,11,Charlotte,2.0,4.0,2.0,Austin Dillon,Rheem (Richard Childress),Chevrolet,206.0,running,0.0,0.0
2016,11,Charlotte,3.0,7.0,22.0,Joey Logano,Discount Tire Patriotic (Roger Penske),Ford,206.0,running,58.0,0.0
2016,11,Charlotte,4.0,11.0,88.0,Cole Custer,Haas Automation (JR Motorsports),Chevrolet,206.0,running,1.0,0.0
2016,11,Charlotte,5.0,8.0,7.0,Justin Allgaier,Suave Men (JR Motorsports),Chevrolet,206.0,running,0.0,36.0
2016,11,Charlotte,6.0,5.0,42.0,Kyle Larson,ENEOS (Chip Ganassi),Chevrolet,206.0,running,46.0,0.0
2016,11,Charlotte,7.0,12.0,33.0,Brandon Jones,Barrett-Jackson / Menards (Richard Childress),Chevrolet,206.0,running,0.0,34.0
2016,11,Charlotte,8.0,10.0,3.0,Ty Dillon,Bass Pro Shops / Tracker Boats / USO (Richard Childress),Chevrolet,206.0,running,0.0,33.0
2016,11,Charlotte,9.0,14.0,48.0,Brennan Poole,DC Solar Camo (Chip Ganassi),Chevrolet,206.0,running,0.0,32.0
2016,11,Charlotte,10.0,17.0,62.0,Brendan Gaughan,PitStopsForHope.org (Richard Childress),Chevrolet,206.0,running,0.0,31.0
2016,11,Charlotte,11.0,27.0,43.0,Jeb Burton,Rocky Ridge Custom Trucks (Richard Petty Motorsports),Ford,206.0,running,0.0,30.0
2016,11,Charlotte,12.0,2.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,206.0,running,2.0,30.0
2016,11,Charlotte,13.0,19.0,39.0,Ryan Sieg,360 Treestands (Rod Sieg),Chevrolet,206.0,running,0.0,28.0
2016,11,Charlotte,14.0,18.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,206.0,running,0.0,27.0
2016,11,Charlotte,15.0,31.0,0.0,Garrett Smithley,Instalco / Hero Box (Johnny Davis),Chevrolet,206.0,running,0.0,26.0
2016,11,Charlotte,16.0,13.0,12.0,Ryan Blaney,Snap-On Tools (Roger Penske),Ford,205.0,running,2.0,0.0
2016,11,Charlotte,17.0,16.0,4.0,Ross Chastain,Dream Water Powered by Sleep (Johnny Davis),Chevrolet,205.0,running,1.0,25.0
2016,11,Charlotte,18.0,20.0,24.0,Drew Herring,JGL Racing Young Guns (James Whitener),Toyota,205.0,running,0.0,23.0
2016,11,Charlotte,19.0,15.0,16.0,Ryan Reed,"Lilly Diabetes ""1 Out of 4"" (Jack Roush)",Ford,204.0,running,0.0,22.0
2016,11,Charlotte,20.0,21.0,51.0,Jeremy Clements,All South Electric / RepairableVehicles.com (Jeremy Clements),Chevrolet,204.0,running,0.0,21.0
2016,11,Charlotte,21.0,23.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,204.0,running,0.0,20.0
2016,11,Charlotte,22.0,26.0,1.0,Ryan Preece,Flex Seal (Johnny Davis),Chevrolet,203.0,running,0.0,19.0
2016,11,Charlotte,23.0,25.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,203.0,running,0.0,18.0
2016,11,Charlotte,24.0,40.0,97.0,Harrison Rhodes,NC State Univeristy / Vroom! Brands (Victor Obaika),Chevrolet,203.0,running,0.0,17.0
2016,11,Charlotte,25.0,30.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,202.0,running,0.0,16.0
2016,11,Charlotte,26.0,35.0,90.0,Martin Roy,Gamache Truck Center / Cote (Mario Gosselin),Chevrolet,202.0,running,0.0,15.0
2016,11,Charlotte,27.0,9.0,6.0,Bubba Wallace,LoudMouth Exhaust (Jack Roush),Ford,201.0,running,5.0,15.0
2016,11,Charlotte,28.0,6.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,200.0,running,0.0,13.0
2016,11,Charlotte,29.0,22.0,21.0,Spencer Gallagher,Water Pulse (Maury Gallagher),Chevrolet,200.0,running,0.0,0.0
2016,11,Charlotte,30.0,34.0,13.0,Carl Long,Chris Kyle Foundation / Truxx Outfitters (Carl Long),Toyota,200.0,running,0.0,11.0
2016,11,Charlotte,31.0,1.0,20.0,Erik Jones,ThinkGeek / GameStop (Joe Gibbs),Toyota,197.0,crash,14.0,11.0
2016,11,Charlotte,32.0,37.0,70.0,Derrike Cope,Ashurst American Honey (Derrike Cope),Chevrolet,183.0,running,0.0,9.0
2016,11,Charlotte,33.0,36.0,25.0,Timmy Hill,Sara Balaker Cancer Foundation (Rick Ware),Chevrolet,130.0,suspension,0.0,0.0
2016,11,Charlotte,34.0,29.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,127.0,fuel pump,1.0,8.0
2016,11,Charlotte,35.0,38.0,74.0,Mike Harmon,TruckersFinalMile.org (Mike Harmon),Dodge,91.0,crash,0.0,6.0
2016,11,Charlotte,36.0,33.0,52.0,Joey Gase,Agri Supply (Jimmy Means),Chevrolet,84.0,transmission,0.0,5.0
2016,11,Charlotte,37.0,32.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,27.0,oil line,0.0,4.0
2016,11,Charlotte,38.0,39.0,15.0,Cody Ware,JJ Aim Right Gun Shop (Rick Ware),Ford,12.0,crash,0.0,3.0
2016,11,Charlotte,39.0,28.0,93.0,Josh Wise,RSS Racing (Rod Sieg),Chevrolet,5.0,rear gear,0.0,0.0
2016,11,Charlotte,40.0,24.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,3.0,vibration,0.0,0.0
2016,12,Pocono,1.0,4.0,42.0,Kyle Larson,Cessna / NTT Data Group (Chip Ganassi),Chevrolet,53.0,running,27.0,0.0
2016,12,Pocono,2.0,1.0,20.0,Erik Jones,Sport Clips (Joe Gibbs),Toyota,53.0,running,0.0,39.0
2016,12,Pocono,3.0,8.0,3.0,Ty Dillon,Rheem (Richard Childress),Chevrolet,53.0,running,0.0,38.0
2016,12,Pocono,4.0,2.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,53.0,running,16.0,0.0
2016,12,Pocono,5.0,5.0,22.0,Joey Logano,SKF (Roger Penske),Ford,53.0,running,7.0,0.0
2016,12,Pocono,6.0,6.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,53.0,running,0.0,35.0
2016,12,Pocono,7.0,7.0,2.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,53.0,running,0.0,0.0
2016,12,Pocono,8.0,14.0,33.0,Brandon Jones,Cometic Gasket (Richard Childress),Chevrolet,53.0,running,0.0,33.0
2016,12,Pocono,9.0,3.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,53.0,running,0.0,32.0
2016,12,Pocono,10.0,10.0,88.0,Alex Bowman,Advance Auto Parts (JR Motorsports),Chevrolet,53.0,running,0.0,31.0
2016,12,Pocono,11.0,16.0,98.0,Aric Almirola,DenBeste Water Solutions / Carroll Shelby Co. (Fred Biagi),Ford,53.0,running,2.0,0.0
2016,12,Pocono,12.0,13.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,53.0,running,0.0,29.0
2016,12,Pocono,13.0,11.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,53.0,running,0.0,28.0
2016,12,Pocono,14.0,17.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,53.0,running,0.0,27.0
2016,12,Pocono,15.0,12.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,53.0,running,0.0,26.0
2016,12,Pocono,16.0,40.0,6.0,Bubba Wallace,LoudMouth Exhaust (Jack Roush),Ford,53.0,running,0.0,25.0
2016,12,Pocono,17.0,19.0,1.0,Ryan Preece,Flex Seal (Johnny Davis),Chevrolet,53.0,running,0.0,24.0
2016,12,Pocono,18.0,22.0,28.0,Dakoda Armstrong,JGL Racing (James Whitener),Toyota,53.0,running,0.0,23.0
2016,12,Pocono,19.0,29.0,4.0,Ross Chastain,Dream Water Powered by Sleep (Johnny Davis),Chevrolet,53.0,running,0.0,22.0
2016,12,Pocono,20.0,30.0,90.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,53.0,running,0.0,21.0
2016,12,Pocono,21.0,26.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,53.0,running,1.0,21.0
2016,12,Pocono,22.0,25.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,53.0,running,0.0,19.0
2016,12,Pocono,23.0,34.0,52.0,Joey Gase,Donate Life (Jimmy Means),Chevrolet,53.0,running,0.0,18.0
2016,12,Pocono,24.0,35.0,97.0,Alex Guenette,Vroom! Brands (Victor Obaika),Chevrolet,53.0,running,0.0,17.0
2016,12,Pocono,25.0,36.0,25.0,Ryan Ellis,Lilly Trucking (Rick Ware),Chevrolet,53.0,running,0.0,16.0
2016,12,Pocono,26.0,27.0,46.0,Brandon Gdovic,ComServe Wireless / WindStax (Rick Gdovic),Chevrolet,52.0,running,0.0,15.0
2016,12,Pocono,27.0,24.0,0.0,Garrett Smithley,Flex Shot (Johnny Davis),Chevrolet,52.0,running,0.0,14.0
2016,12,Pocono,28.0,38.0,15.0,Todd Peck,B.J. McLeod Motorsports (Rick Ware),Ford,52.0,running,0.0,13.0
2016,12,Pocono,29.0,15.0,39.0,Ryan Sieg,RSS Racing (Rod Sieg),Chevrolet,51.0,running,0.0,12.0
2016,12,Pocono,30.0,39.0,74.0,Mike Harmon,TruckersFinalMile.org (Mike Harmon),Dodge,50.0,running,0.0,11.0
2016,12,Pocono,31.0,18.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,39.0,crash,0.0,10.0
2016,12,Pocono,32.0,32.0,13.0,T.J. Bell,OCR Gaz Bar (Carl Long),Dodge,39.0,running,0.0,9.0
2016,12,Pocono,33.0,23.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,38.0,crash,0.0,8.0
2016,12,Pocono,34.0,31.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,30.0,header,0.0,7.0
2016,12,Pocono,35.0,28.0,89.0,Morgan Shepherd,Racing With Jesus / Courtney Construction (Morgan Shepherd),Chevrolet,29.0,vibration,0.0,6.0
2016,12,Pocono,36.0,20.0,93.0,Josh Wise,RSS Racing (Rod Sieg),Chevrolet,23.0,rear gear,0.0,0.0
2016,12,Pocono,37.0,37.0,70.0,Derrike Cope,Glen Brown Trucking / E-hydrate (Derrike Cope),Chevrolet,22.0,running,0.0,4.0
2016,12,Pocono,38.0,33.0,40.0,Carl Long,Motorsports Business Management (Carl Long),Toyota,21.0,brakes,0.0,3.0
2016,12,Pocono,39.0,9.0,7.0,Justin Allgaier,Suave Men / Shop 'N Save (JR Motorsports),Chevrolet,20.0,crash,0.0,2.0
2016,12,Pocono,40.0,21.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,6.0,transmission,0.0,0.0
2016,13,Michigan,1.0,6.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,125.0,running,4.0,44.0
2016,13,Michigan,2.0,5.0,18.0,Kyle Busch,NOS Energy Drink (Joe Gibbs),Toyota,125.0,running,88.0,0.0
2016,13,Michigan,3.0,12.0,2.0,Paul Menard,Richmond / Menards (Richard Childress),Chevrolet,125.0,running,1.0,0.0
2016,13,Michigan,4.0,2.0,20.0,Erik Jones,Reser's Fine Foods (Joe Gibbs),Toyota,125.0,running,18.0,38.0
2016,13,Michigan,5.0,3.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,125.0,running,2.0,37.0
2016,13,Michigan,6.0,9.0,22.0,Joey Logano,Discount Tire (Roger Penske),Ford,125.0,running,0.0,0.0
2016,13,Michigan,7.0,1.0,88.0,Alex Bowman,Vannoy Construction (JR Motorsports),Chevrolet,125.0,running,11.0,35.0
2016,13,Michigan,8.0,4.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,125.0,running,0.0,33.0
2016,13,Michigan,9.0,17.0,6.0,Bubba Wallace,LoudMouth Exhaust (Jack Roush),Ford,125.0,running,0.0,32.0
2016,13,Michigan,10.0,15.0,33.0,Brandon Jones,Nexteer Automotive (Richard Childress),Chevrolet,125.0,running,0.0,31.0
2016,13,Michigan,11.0,8.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,125.0,running,0.0,30.0
2016,13,Michigan,12.0,10.0,39.0,Ryan Sieg,iDashboards (Rod Sieg),Chevrolet,125.0,running,0.0,29.0
2016,13,Michigan,13.0,7.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,125.0,running,0.0,28.0
2016,13,Michigan,14.0,11.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,125.0,running,0.0,27.0
2016,13,Michigan,15.0,13.0,3.0,Ty Dillon,Rheem (Richard Childress),Chevrolet,125.0,running,0.0,26.0
2016,13,Michigan,16.0,18.0,4.0,Ross Chastain,Dream Water Powered by Sleep (Johnny Davis),Chevrolet,125.0,running,0.0,25.0
2016,13,Michigan,17.0,20.0,0.0,Garrett Smithley,Operating Engineers 324 (Johnny Davis),Chevrolet,125.0,running,0.0,24.0
2016,13,Michigan,18.0,14.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,125.0,running,0.0,23.0
2016,13,Michigan,19.0,24.0,1.0,Ryan Preece,JD Motorsports (Johnny Davis),Chevrolet,125.0,running,0.0,22.0
2016,13,Michigan,20.0,21.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,124.0,running,1.0,22.0
2016,13,Michigan,21.0,22.0,51.0,Jeremy Clements,RepairableVehicles.com / Diamond Pistons (Jeremy Clements),Chevrolet,124.0,running,0.0,20.0
2016,13,Michigan,22.0,16.0,42.0,Justin Marks,Katerra Construction (Chip Ganassi),Chevrolet,124.0,running,0.0,19.0
2016,13,Michigan,23.0,26.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,123.0,running,0.0,18.0
2016,13,Michigan,24.0,19.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,122.0,running,0.0,17.0
2016,13,Michigan,25.0,29.0,52.0,Joey Gase,Donate Life (Jimmy Means),Chevrolet,121.0,running,0.0,16.0
2016,13,Michigan,26.0,30.0,13.0,Harrison Rhodes,OCR Gaz Bar / Mohawk Market (Carl Long),Dodge,120.0,running,0.0,15.0
2016,13,Michigan,27.0,37.0,90.0,Martin Roy,Gamache Truck Center / Cote (Mario Gosselin),Chevrolet,118.0,running,0.0,14.0
2016,13,Michigan,28.0,31.0,97.0,T.J. Bell,Vroom! Brands (Victor Obaika),Chevrolet,117.0,running,0.0,13.0
2016,13,Michigan,29.0,36.0,74.0,Mike Harmon,Mike Harmon Racing (Mike Harmon),Dodge,116.0,running,0.0,12.0
2016,13,Michigan,30.0,38.0,15.0,Todd Peck,Arthritis Foundation (Rick Ware),Ford,116.0,running,0.0,11.0
2016,13,Michigan,31.0,32.0,70.0,Derrike Cope,Big Brothers Big Sisters Jackson County (Derrike Cope),Chevrolet,115.0,running,0.0,10.0
2016,13,Michigan,32.0,35.0,25.0,Chris Cockrum,Advanced Communications Group (Rick Ware),Chevrolet,82.0,crash,0.0,9.0
2016,13,Michigan,33.0,23.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,75.0,transmission,0.0,8.0
2016,13,Michigan,34.0,28.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,70.0,transmission,0.0,7.0
2016,13,Michigan,35.0,33.0,92.0,Mario Gosselin,BuckedUp Apparel (Mario Gosselin),Chevrolet,41.0,vibration,0.0,6.0
2016,13,Michigan,36.0,34.0,89.0,Morgan Shepherd,Racing With Jesus / Courtney Construction (Morgan Shepherd),Chevrolet,16.0,oil leak,0.0,5.0
2016,13,Michigan,37.0,39.0,40.0,John Jackson,TLC Vacations (Carl Long),Toyota,13.0,clutch,0.0,4.0
2016,13,Michigan,38.0,40.0,79.0,Josh Williams,DB Sales Co. (Jimmy Means),Chevrolet,11.0,overheating,0.0,0.0
2016,13,Michigan,39.0,27.0,93.0,Josh Wise,RSS Racing (Rod Sieg),Chevrolet,8.0,rear gear,0.0,0.0
2016,13,Michigan,40.0,25.0,10.0,Matt DiBenedetto,TriStar Motorsports (Mark Smith),Toyota,3.0,rear gear,0.0,0.0
2016,14,Iowa,1.0,3.0,18.0,"Sam Hornish, Jr.","Toyota ""Let's Go Places"" (Joe Gibbs)",Toyota,250.0,running,183.0,45.0
2016,14,Iowa,2.0,8.0,3.0,Ty Dillon,American Ethanol E15 / Kum & Go (Richard Childress),Chevrolet,250.0,running,0.0,39.0
2016,14,Iowa,3.0,7.0,22.0,Brad Keselowski,Discount Tire (Roger Penske),Ford,250.0,running,0.0,0.0
2016,14,Iowa,4.0,2.0,19.0,Daniel Suarez,Arris (Joe Gibbs),Toyota,250.0,running,62.0,38.0
2016,14,Iowa,5.0,9.0,88.0,Alex Bowman,Hy-Vee (JR Motorsports),Chevrolet,250.0,running,0.0,36.0
2016,14,Iowa,6.0,5.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,250.0,running,0.0,35.0
2016,14,Iowa,7.0,4.0,7.0,Justin Allgaier,Brandt (JR Motorsports),Chevrolet,250.0,running,0.0,34.0
2016,14,Iowa,8.0,20.0,48.0,Brennan Poole,DC Solar (Chip Ganassi),Chevrolet,250.0,running,1.0,34.0
2016,14,Iowa,9.0,12.0,6.0,Bubba Wallace,Ford EcoBoost (Jack Roush),Ford,250.0,running,4.0,33.0
2016,14,Iowa,10.0,6.0,2.0,Ben Kennedy,Ruud (Richard Childress),Chevrolet,250.0,running,0.0,0.0
2016,14,Iowa,11.0,11.0,16.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,250.0,running,0.0,30.0
2016,14,Iowa,12.0,10.0,33.0,Brandon Jones,Jeld-Wen / Menards (Richard Childress),Chevrolet,250.0,running,0.0,29.0
2016,14,Iowa,13.0,19.0,11.0,Blake Koch,Leaf Filter Gutter Protection (Matthew Kaulig),Chevrolet,250.0,running,0.0,28.0
2016,14,Iowa,14.0,15.0,4.0,Ross Chastain,Flex Seal (Johnny Davis),Chevrolet,250.0,running,0.0,27.0
2016,14,Iowa,15.0,23.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,250.0,running,0.0,26.0
2016,14,Iowa,16.0,16.0,51.0,Jeremy Clements,RepairableVehicles.com (Jeremy Clements),Chevrolet,250.0,running,0.0,25.0
2016,14,Iowa,17.0,21.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,249.0,running,0.0,24.0
2016,14,Iowa,18.0,22.0,42.0,Justin Marks,Katerra (Chip Ganassi),Chevrolet,249.0,running,0.0,23.0
2016,14,Iowa,19.0,29.0,78.0,B.J. McLeod,B.J. McLeod Motorsports (B.J. McLeod),Ford,249.0,running,0.0,22.0
2016,14,Iowa,20.0,17.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,249.0,running,0.0,21.0
2016,14,Iowa,21.0,14.0,39.0,Ryan Sieg,Smartcell / WJ Plemons Investments (Rod Sieg),Chevrolet,247.0,running,0.0,20.0
2016,14,Iowa,22.0,24.0,0.0,Garrett Smithley,CorvetteParts.net / Flex Seal (Johnny Davis),Chevrolet,245.0,running,0.0,19.0
2016,14,Iowa,23.0,31.0,25.0,Travis Kvapil,KeenParts.com / CorvetteParts.net (Rick Ware),Ford,245.0,running,0.0,0.0
2016,14,Iowa,24.0,33.0,90.0,Mario Gosselin,Victoriaville RV Center (Mario Gosselin),Chevrolet,245.0,running,0.0,17.0
2016,14,Iowa,25.0,26.0,52.0,Joey Gase,Iowa Donor Network (Jimmy Means),Chevrolet,244.0,running,0.0,16.0
2016,14,Iowa,26.0,39.0,13.0,Harrison Rhodes,Motorsports Business Management (Carl Long),Chevrolet,244.0,running,0.0,15.0
2016,14,Iowa,27.0,1.0,20.0,Erik Jones,Freightliner (Joe Gibbs),Toyota,243.0,running,0.0,14.0
2016,14,Iowa,28.0,37.0,74.0,Mike Harmon,TruckersFinalMile.org (Mike Harmon),Dodge,239.0,running,0.0,13.0
2016,14,Iowa,29.0,13.0,24.0,Drew Herring,JGL Racing Young Guns (James Whitener),Toyota,221.0,crash,0.0,12.0
2016,14,Iowa,30.0,30.0,7.0,"Ray Black, Jr.",ScubaLife / CDA.edu (Bobby Dotter),Chevrolet,215.0,running,0.0,11.0
2016,14,Iowa,31.0,40.0,97.0,Paige Decker,Vroom! Brands (Victor Obaika),Chevrolet,194.0,running,0.0,10.0
2016,14,Iowa,32.0,18.0,1.0,Ryan Preece,Flex Shot (Johnny Davis),Chevrolet,169.0,crash,0.0,9.0
2016,14,Iowa,33.0,32.0,14.0,Jeff Green,TriStar Motorsports (Mark Smith),Toyota,138.0,transmission,0.0,8.0
2016,14,Iowa,34.0,38.0,70.0,Derrike Cope,E-hydrate / Hy-Vee (Derrike Cope),Chevrolet,120.0,crash,0.0,7.0
2016,14,Iowa,35.0,27.0,15.0,Timmy Hill,Lilly Trucking / Carport Empire (Rick Ware),Ford,91.0,engine,0.0,0.0
2016,14,Iowa,36.0,25.0,92.0,Dexter Bean,BuckedUp Apparel (Mario Gosselin),Chevrolet,68.0,vibration,0.0,5.0
2016,14,Iowa,37.0,35.0,89.0,Morgan Shepherd,Racing With Jesus / Barney's Inc. (Morgan Shepherd),Chevrolet,53.0,brakes,0.0,4.0
2016,14,Iowa,38.0,34.0,40.0,Carl Long,Schaeffer's Racing Oil / Mohawk Market (Carl Long),Toyota,43.0,brakes,0.0,3.0
2016,14,Iowa,39.0,28.0,10.0,Tyler Young,TriStar Motorsports (Mark Smith),Toyota,6.0,brakes,0.0,0.0
2016,14,Iowa,40.0,36.0,93.0,Josh Reaume,RSS Racing (Rod Sieg),Chevrolet,4.0,electrical,0.0,1.0
2016,15,Daytona,1.0,23.0,98.0,Aric Almirola,Fresh from Florida (Fred Biagi),Ford,103.0,running,2.0,0.0
2016,15,Daytona,2.0,7.0,7.0,Justin Allgaier,TradeMark Nitrogen (JR Motorsports),Chevrolet,103.0,running,3.0,40.0
2016,15,Daytona,3.0,30.0,39.0,Ryan Sieg,Tri County Landscape (Rod Sieg),Chevrolet,103.0,running,0.0,38.0
2016,15,Daytona,4.0,4.0,22.0,Joey Logano,Discount Tire Patriotic (Roger Penske),Ford,103.0,running,46.0,0.0
2016,15,Daytona,5.0,17.0,62.0,Brendan Gaughan,South Point Hotel & Casino (Richard Childress),Chevrolet,103.0,running,1.0,37.0
2016,15,Daytona,6.0,14.0,16.0,Ryan Reed,"Lilly Diabetes ""1 Out of 4"" (Jack Roush)",Ford,103.0,running,0.0,35.0
2016,15,Daytona,7.0,18.0,17.0,Jeff Green,Carport Empire / Dashub (Rick Ware),Toyota,103.0,running,0.0,34.0
2016,15,Daytona,8.0,27.0,21.0,Spencer Gallagher,Allegiant Travel (Maury Gallagher),Chevrolet,103.0,running,0.0,0.0
2016,15,Daytona,9.0,15.0,88.0,Chase Elliott,Armour Sandwich Creations / Winn-Dixie (JR Motorsports),Chevrolet,103.0,running,5.0,0.0
2016,15,Daytona,10.0,3.0,20.0,Erik Jones,DeWalt FlexVolt (Joe Gibbs),Toyota,103.0,running,0.0,31.0
2016,15,Daytona,11.0,24.0,4.0,Ross Chastain,Flex Seal (Johnny Davis),Chevrolet,103.0,running,2.0,31.0
2016,15,Daytona,12.0,26.0,28.0,Dakoda Armstrong,Winfield (James Whitener),Toyota,103.0,running,0.0,29.0
2016,15,Daytona,13.0,39.0,0.0,Garrett Smithley,Instalco / Sunrest (Johnny Davis),Chevrolet,103.0,running,0.0,28.0
2016,15,Daytona,14.0,11.0,3.0,Ty Dillon,Bass Pro Shops / NRA Museum (Richard Childress),Chevrolet,103.0,running,3.0,28.0
2016,15,Daytona,15.0,37.0,15.0,Ryan Ellis,Science Logic (Rick Ware),Chevrolet,103.0,running,0.0,26.0
2016,15,Daytona,16.0,32.0,51.0,Jeremy Clements,BRT Extrustions / AllSouthElectric.com (Jeremy Clements),Chevrolet,103.0,running,0.0,25.0
2016,15,Daytona,17.0,19.0,44.0,J.J. Yeley,Zachry (Mark Smith),Toyota,103.0,running,0.0,24.0
2016,15,Daytona,18.0,9.0,1.0,Elliott Sadler,OneMain Financial (JR Motorsports),Chevrolet,103.0,running,11.0,24.0
2016,15,Daytona,19.0,34.0,52.0,Joey Gase,Highway Equipment Co. / Innovative Signs (Jimmy Means),Chevrolet,103.0,running,0.0,22.0
2016,15,Daytona,20.0,6.0,6.0,Bubba Wallace,LoudMouth Exhaust (Jack Roush),Ford,103.0,running,0.0,21.0
2016,15,Daytona,21.0,1.0,18.0,David Ragan,Surface Sunscreen / Rugged Maniac (Joe Gibbs),Toyota,103.0,running,18.0,0.0
2016,15,Daytona,22.0,16.0,11.0,Blake Koch,Celsius Thermogenic Energy (Matthew Kaulig),Chevrolet,103.0,running,0.0,19.0
2016,15,Daytona,23.0,12.0,14.0,Benny Gordon,VSI Racing (Mark Smith),Toyota,102.0,running,0.0,18.0
2016,15,Daytona,24.0,31.0,85.0,Bobby Gerhart,Lucas Oil (Billy Gerhart),Chevrolet,102.0,running,0.0,17.0
2016,15,Daytona,25.0,35.0,25.0,"Scott Lagasse, Jr.",Florida DOT / Alert Tonight Florida (Rick Ware),Ford,100.0,running,0.0,16.0
2016,15,Daytona,26.0,8.0,48.0,Brennan Poole,DC Solar Camo (Chip Ganassi),Chevrolet,97.0,crash,0.0,15.0
2016,15,Daytona,27.0,33.0,93.0,David Starr,MassimoMotor.com (Rod Sieg),Chevrolet,96.0,crash,0.0,14.0
2016,15,Daytona,28.0,2.0,2.0,Austin Dillon,Rheem (Richard Childress),Chevrolet,96.0,running,10.0,0.0
2016,15,Daytona,29.0,13.0,33.0,Brandon Jones,Florida Lottery (Richard Childress),Chevrolet,82.0,running,0.0,12.0
2016,15,Daytona,30.0,10.0,24.0,Corey LaJoie,Youtheory (James Whitener),Toyota,73.0,oil leak,0.0,11.0
2016,15,Daytona,31.0,20.0,13.0,Mark Thompson,Phoenix Air (Carl Long),Toyota,57.0,engine,1.0,11.0
2016,15,Daytona,32.0,5.0,19.0,Daniel Suarez,Juniper Networks (Joe Gibbs),Toyota,48.0,crash,0.0,9.0
2016,15,Daytona,33.0,22.0,90.0,Mario Gosselin,BuckedUp / David Johnson's Automotive (Mario Gosselin),Chevrolet,47.0,oil leak,0.0,8.0
2016,15,Daytona,34.0,28.0,1.0,Ryan Preece,G&K Services (Johnny Davis),Chevrolet,42.0,engine,0.0,7.0
