season,race,site,track,track_length,track_type,finish,start,driver,manufacturer,truck_number,owner,sponsor,win,top_5,top_10,top_20,laps,laps_led,status,money,pts,playoff_pts
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,7,9,Dave Rezendes,Ford,7.0,Geoffrey Bodine,Exide Batteries,0,0,1,1,149,0,running,3650.0,146,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,8,3,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,Total Petroleum,0,0,1,1,149,0,running,3700.0,142,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,9,10,Ron Esau,Chevrolet,52.0,Ken Schrader,AC Delco,0,0,1,1,149,0,running,3050.0,138,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,10,19,Gary Collins,Chevrolet,74.0,Marion Collins,Mesa Marin Raceway,0,0,1,1,149,0,running,3250.0,134,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,11,20,Bob Strait,Ford,37.0,Jim Spicuzza,Target Expediting,0,0,0,1,148,0,running,3450.0,130,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,12,1,Steve Portenga,Chevrolet,83.0,Linda Mountanos,Coffee Critic,0,0,0,1,148,0,running,3150.0,127,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,13,18,John Kinder,Ford,14.0,Bill Stroppe,Stroppe Motorsports,0,0,0,1,148,0,running,2850.0,124,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,14,13,Scott Lagasse,Chevrolet,24.0,Rick Hendrick,DuPont Automotive Finishes,0,0,0,1,148,0,running,3300.0,121,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,15,5,Bill Sedgwick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,0,1,148,0,running,3425.0,118,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,16,15,Troy Beebe,Chevrolet,89.0,John Redding,NASCAR SuperTruck Magazine / Truckin America,0,0,0,1,148,0,running,3200.0,115,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,17,24,Sammy Swindell,Ford,38.0,Brad Akins / Bob Sutton,Channellock Tools,0,0,0,1,147,0,running,3100.0,112,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,18,12,Tobey Butler,Ford,21.0,Jim Venable,Ortho Lawn & Garden Care,0,0,0,1,147,0,running,3000.0,109,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,19,22,Kerry Teague,Chevrolet,51.0,Jim Rosenblum,Rosenblum Motorsports,0,0,0,1,147,0,running,2900.0,106,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,20,21,Bob Keselowski,Dodge,29.0,Ron Keselowski,Winnebago,0,0,0,1,147,0,running,3000.0,103,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,21,26,Gary Herrin,Chevrolet,99.0,Richard Balestrieri,Hathaway Meats,0,0,0,0,146,0,running,2075.0,100,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,22,25,Jerry Glanville,Ford,81.0,Jerry Glanville,Glanville Motorsports,0,0,0,0,145,0,running,2150.0,97,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,23,7,Jack Sprague,Chevrolet,31.0,Bruce Griffin,Performance Race Cars,0,0,0,0,145,0,running,2400.0,94,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,24,23,Dennis Wooldridge,Chevrolet,10.0,Alex Decuir,Made For You / Circular,0,0,0,0,143,0,running,1850.0,91,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,25,27,Mike Hurlbert,Ford,11.0,Mike Hurlbert,Bud Light,0,0,0,0,143,0,running,1950.0,88,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,26,28,Jerry Churchill,Ford,88.0,Jerry Churchill,Churchill Motorsports,0,0,0,0,76,0,engine,2150.0,85,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,27,16,John Nemechek,Chevrolet,87.0,Joe Nemechek,Burger King,0,0,0,0,59,0,engine,1550.0,82,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,28,17,Walker Evans,Dodge,20.0,Walker Evans,Barbary Coast,0,0,0,0,17,0,engine,1925.0,79,
1995,6,Evergreen,Evergreen Speedway,0.646,paved track,29,29,T.J. Clark,Ford,23.0,T.J. Clark,ASE Certified / American Racing Wheels,0,0,0,0,0,0,engine,1425.0,76,
1995,7,I-70,I-70 Speedway,0.5,paved track,1,3,Mike Skinner,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,1,1,1,1,200,133,running,21200.0,180,
1995,7,I-70,I-70 Speedway,0.5,paved track,2,22,Dave Rezendes,Ford,7.0,Geoffrey Bodine,Exide Batteries,0,1,1,1,200,0,running,13950.0,170,
1995,7,I-70,I-70 Speedway,0.5,paved track,3,2,Butch Miller,Ford,98.0,Jim Herrick,Raybestos Brakes / Red Carpet Lease,0,1,1,1,200,0,running,8500.0,165,
1995,7,I-70,I-70 Speedway,0.5,paved track,4,4,Joe Ruttman,Ford,84.0,Mark Simo,Irvan-Simo Racing,0,1,1,1,200,35,running,6650.0,160,
1995,7,I-70,I-70 Speedway,0.5,paved track,5,20,Steve Portenga,Chevrolet,83.0,Linda Mountanos,Coffee Critic,0,1,1,1,200,0,running,6070.0,155,
1995,7,I-70,I-70 Speedway,0.5,paved track,6,6,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,Total Petroleum,0,0,1,1,200,10,running,4950.0,150,
1995,7,I-70,I-70 Speedway,0.5,paved track,7,7,Jack Sprague,Chevrolet,31.0,Bruce Griffin,Motorsports Design,0,0,1,1,200,0,running,3675.0,146,
1995,7,I-70,I-70 Speedway,0.5,paved track,8,5,Bill Sedgwick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,1,1,200,0,running,3550.0,142,
1995,7,I-70,I-70 Speedway,0.5,paved track,9,11,Bob Strait,Ford,37.0,Jim Spicuzza,Target Expediting,0,0,1,1,199,0,running,3450.0,138,
1995,7,I-70,I-70 Speedway,0.5,paved track,10,14,Bob Keselowski,Dodge,29.0,Ron Keselowski,Winnebago,0,0,1,1,198,0,running,3875.0,134,
1995,7,I-70,I-70 Speedway,0.5,paved track,11,10,Tobey Butler,Ford,21.0,Jim Venable,Ortho Lawn & Garden Care,0,0,0,1,197,0,running,3400.0,130,
1995,7,I-70,I-70 Speedway,0.5,paved track,12,9,Scott Lagasse,Chevrolet,24.0,Rick Hendrick,DuPont Refinishes,0,0,0,1,197,0,running,3350.0,127,
1995,7,I-70,I-70 Speedway,0.5,paved track,13,13,Mike Bliss,Ford,8.0,Jim Smith,Ultra Custom Wheels,0,0,0,1,196,0,running,3300.0,124,
1995,7,I-70,I-70 Speedway,0.5,paved track,14,1,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",Papa John's Pizza,0,0,0,1,194,22,running,3250.0,121,
1995,7,I-70,I-70 Speedway,0.5,paved track,15,24,Randy Churchill,Ford,88.0,Jerry Churchill,Churchill Transportation,0,0,0,1,194,0,running,2875.0,118,
1995,7,I-70,I-70 Speedway,0.5,paved track,16,18,Mike Hurlbert,Ford,11.0,Mike Hurlbert,Bud Light,0,0,0,1,191,0,running,2625.0,115,
1995,7,I-70,I-70 Speedway,0.5,paved track,17,15,Kerry Teague,Chevrolet,51.0,Jim Rosenblum,Tanner Racing,0,0,0,1,189,0,running,3100.0,112,
1995,7,I-70,I-70 Speedway,0.5,paved track,18,23,Steve McEachern,Chevrolet,54.0,Steve McEachern,McEachern Racing,0,0,0,1,185,0,running,2525.0,109,
1995,7,I-70,I-70 Speedway,0.5,paved track,19,19,John Kinder,Ford,14.0,Bill Stroppe,Stroppe Motorsports,0,0,0,1,139,0,crash,2500.0,106,
1995,7,I-70,I-70 Speedway,0.5,paved track,20,8,P.J. Jones,Chevrolet,1.0,Scoop Vessels,Sears DieHard,0,0,0,1,139,0,engine,2875.0,103,
1995,7,I-70,I-70 Speedway,0.5,paved track,21,25,Michael Dokken,Chevrolet,64.0,Wayne Dokken,Dokken Racing,0,0,0,0,120,0,engine,2100.0,100,
1995,7,I-70,I-70 Speedway,0.5,paved track,22,17,Walker Evans,Dodge,20.0,Walker Evans,Walker Evans Racing,0,0,0,0,111,0,engine,2400.0,97,
1995,7,I-70,I-70 Speedway,0.5,paved track,23,21,John Nemechek,Chevrolet,87.0,Joe Nemechek,Burger King,0,0,0,0,106,0,oil leak,1650.0,94,
1995,7,I-70,I-70 Speedway,0.5,paved track,24,12,Sammy Swindell,Ford,38.0,Brad Akins / Bob Sutton,Channellock Tools,0,0,0,0,45,0,crash,2000.0,91,
1995,7,I-70,I-70 Speedway,0.5,paved track,25,16,Jerry Glanville,Ford,81.0,Jerry Glanville,Frickers,0,0,0,0,45,0,crash,1950.0,88,
1995,7,I-70,I-70 Speedway,0.5,paved track,26,26,Ron Esau,Dodge,26.0,Walker Evans,Barbary Coast,0,0,0,0,11,0,handling,1400.0,85,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,1,4,Mike Skinner,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,1,1,1,1,200,92,running,22200.0,180,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,2,3,Joe Ruttman,Ford,84.0,Mark Simo,Irvan-Simo Racing,0,1,1,1,200,47,running,17300.0,170,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,3,10,Butch Miller,Ford,98.0,Jim Herrick,Raybestos Brakes / Red Carpet Lease,0,1,1,1,200,0,running,8500.0,165,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,4,2,Tobey Butler,Ford,21.0,Jim Venable,Ortho Lawn & Garden Care,0,1,1,1,200,56,running,7550.0,160,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,5,17,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,Total Petroleum,0,1,1,1,200,2,running,4750.0,155,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,6,11,Steve Portenga,Chevrolet,83.0,Linda Mountanos,Coffee Critic,0,0,1,1,200,0,running,4150.0,150,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,7,6,Mike Bliss,Ford,8.0,Jim Smith,Ultra Custom Wheels,0,0,1,1,200,0,running,4100.0,146,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,8,15,Bob Strait,Ford,37.0,Jim Spicuzza,Target Expediting,0,0,1,1,200,0,running,3550.0,142,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,9,1,Jack Sprague,Chevrolet,31.0,Bruce Griffin,Performance Race Cars,0,0,1,1,199,3,running,3625.0,138,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,10,14,Randy Churchill,Ford,88.0,Jerry Churchill,Churchill Motorsports,0,0,1,1,199,0,running,3350.0,134,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,11,13,Bill Sedgwick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,0,0,1,197,0,running,3450.0,130,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,12,9,P.J. Jones,Chevrolet,1.0,Scoop Vessels,Sears DieHard,0,0,0,1,197,0,running,3400.0,127,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,13,24,Sammy Swindell,Ford,38.0,Brad Akins / Bob Sutton,Channellock Tools,0,0,0,1,196,0,running,3350.0,124,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,14,20,Jerry Glanville,Ford,81.0,Jerry Glanville,Race Fans Unlimited,0,0,0,1,194,0,running,3300.0,121,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,15,12,Dave Rezendes,Ford,7.0,Geoffrey Bodine,Exide Batteries,0,0,0,1,192,0,running,3250.0,118,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,16,7,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",Papa John's Pizza,0,0,0,1,191,0,running,3475.0,115,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,17,18,John Kinder,Ford,14.0,Bill Stroppe,Stroppe Motorsports,0,0,0,1,189,0,running,3100.0,112,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,18,21,Bob Brevak,Ford,34.0,Bob Brevak,Scaffidi Mack / Mid-State Hydraulic,0,0,0,1,187,0,running,2500.0,109,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,19,8,Bob Keselowski,Dodge,29.0,Ron Keselowski,Winnebago / Mopar,0,0,0,1,121,0,oil leak,2900.0,106,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,20,22,Mike Hurlbert,Ford,11.0,Mike Hurlbert,Bud Light,0,0,0,1,115,0,engine,2800.0,103,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,21,5,Scott Lagasse,Chevrolet,24.0,Rick Hendrick,DuPont Automotive Finishes,0,0,0,0,111,0,radiator,2700.0,100,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,22,19,John Nemechek,Chevrolet,87.0,Joe Nemechek,Burger King,0,0,0,0,88,0,overheating,2600.0,97,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,23,16,Frank Kimmel,Chevrolet,65.0,Kenny Allen,ONSAT / TV Plus,0,0,0,0,14,0,engine,2000.0,94,
1995,8,Louisville,Louisville Motor Speedway,0.438,paved track,24,23,Frank Davis,Ford,0.0,Thee Dixon,Intl. Brotherhood of Teamsters,0,0,0,0,4,0,axle,1900.0,91,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,1,3,Joe Ruttman,Ford,84.0,Mark Simo,Irvan-Simo Racing,1,1,1,1,150,8,running,28550.0,180,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,2,9,Geoffrey Bodine,Ford,7.0,Geoffrey Bodine,Exide Batteries,0,1,1,1,150,0,running,12000.0,170,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,3,7,Butch Miller,Ford,98.0,Jim Herrick,Raybestos Brakes / Red Carpet Lease,0,1,1,1,150,31,running,8000.0,165,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,4,2,Sammy Swindell,Ford,38.0,Brad Akins / Bob Sutton,Channellock Tools,0,1,1,1,150,66,running,6040.0,160,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,5,16,Bill Sedgwick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,1,1,1,150,0,running,4800.0,155,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,6,11,Jack Sprague,Chevrolet,31.0,Bruce Griffin,Performance Race Cars,0,0,1,1,150,0,running,4150.0,150,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,7,18,Bob Strait,Ford,37.0,Jim Spicuzza,Target Expediting,0,0,1,1,150,0,running,3525.0,146,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,8,17,Scott Lagasse,Chevrolet,24.0,Rick Hendrick,DuPont Automotive Finishes,0,0,1,1,150,0,running,3300.0,142,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,9,8,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",Papa John's Pizza,0,0,1,1,150,0,running,3350.0,138,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,10,19,Bob Keselowski,Dodge,29.0,Ron Keselowski,Winnebago / Mopar Performance,0,0,1,1,149,0,running,3550.0,134,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,11,6,Tobey Butler,Ford,21.0,Jim Venable,Ortho Lawn & Garden Care,0,0,0,1,149,0,running,3150.0,130,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,12,13,Walker Evans,Dodge,20.0,Walker Evans,Walker Evans Racing,0,0,0,1,147,0,running,3100.0,127,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,13,20,Kerry Teague,Chevrolet,51.0,Jim Rosenblum,Pro Cal,0,0,0,1,146,0,running,3050.0,124,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,14,12,Mike Bliss,Ford,2.0,Jim Smith,Ultra Custom Wheels,0,0,0,1,146,0,running,3000.0,121,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,15,21,Randy Churchill,Ford,55.0,Jerry Churchill,Landair Transport,0,0,0,1,145,0,running,2875.0,118,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,16,10,P.J. Jones,Chevrolet,1.0,Scoop Vessels,Sears DieHard,0,0,0,1,145,0,running,2900.0,115,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,17,26,Kirk Shelmerdine,Chevrolet,65.0,Kenny Allen,ONSAT / TV Plus,0,0,0,1,145,0,running,2600.0,112,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,18,23,Bob Brevak,Ford,34.0,Bob Brevak,Scaffidi Mack,0,0,0,1,142,0,running,2525.0,109,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,19,24,Jerry Churchill,Ford,88.0,Jerry Churchill,Churchill Motorsports,0,0,0,1,139,0,running,2750.0,106,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,20,1,Mike Skinner,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,0,0,0,1,139,0,running,2650.0,103,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,21,25,T.J. Clark,Ford,23.0,T.J. Clark,ASE / American Racing Wheels,0,0,0,0,135,0,running,2225.0,100,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,22,14,Jerry Glanville,Ford,81.0,Jerry Glanville,Race Fans Unlimited,0,0,0,0,120,0,running,2150.0,97,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,23,5,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,Total Petroleum,0,0,0,0,107,0,running,1900.0,94,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,24,15,Steve Portenga,Chevrolet,83.0,Linda Mountanos,Mission / The Coffee Critic,0,0,0,0,95,0,running,1750.0,91,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,25,4,Jimmy Hensley,Dodge,30.0,Grier Lackey,Taylor Togs,0,0,0,0,46,45,rocker arm,1475.0,88,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,26,22,Steve McEachern,Chevrolet,54.0,Steve McEachern,McEachern Racing,0,0,0,0,41,0,crash,1450.0,85,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,27,29,Mike Chase,Chevrolet,62.0,Marshall Chesrown,Total Petroleum,0,0,0,0,4,0,engine,1425.0,82,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,28,28,Tim Nooner,Ford,15.0,Tim Nooner,Nooner Racing,0,0,0,0,3,0,engine,1400.0,79,
1995,9,Bristol,Bristol International Raceway,0.533,paved track,29,27,John Nemechek,Chevrolet,87.0,Joe Nemechek,Burger King,0,0,0,0,3,0,engine,1625.0,76,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,1,1,Mike Skinner,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,1,1,1,1,125,56,running,21200.0,180,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,2,2,Dennis Setzer,Dodge,30.0,Grier Lackey,Taylor Togs,0,1,1,1,125,27,running,10800.0,170,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,3,3,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",Papa John's Pizza,0,1,1,1,125,35,running,10800.0,165,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,4,5,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,Total Petroleum,0,1,1,1,125,0,running,7050.0,160,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,5,15,Bill Sedgwick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,1,1,1,125,0,running,5400.0,155,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,6,4,Joe Ruttman,Ford,84.0,Mark Simo,Irvan-Simo Racing,0,0,1,1,125,0,running,4000.0,150,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,7,12,"Johnny Benson, Jr.",Chevrolet,18.0,Kurt Roehrig,Performance Friction,0,0,1,1,125,0,running,3675.0,146,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,8,16,Dave Rezendes,Ford,7.0,Geoffrey Bodine,Exide Batteries,0,0,1,1,125,0,running,3050.0,142,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,9,6,Jack Sprague,Chevrolet,31.0,Bruce Griffin,Motorsports Design,0,0,1,1,125,0,running,3600.0,138,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,10,9,Rodney Combs,Chevrolet,43.0,Petty Enterprises,Comfrey Corner / U.S. Bobsled Team,0,0,1,1,125,0,running,3200.0,134,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,11,11,Bob Strait,Ford,37.0,Jim Spicuzza,Target Expediting,0,0,0,1,125,0,running,3400.0,130,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,12,18,Sammy Swindell,Ford,38.0,Brad Akins / Bob Sutton,Channellock Tools,0,0,0,1,125,0,running,3350.0,127,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,13,8,Mike Bliss,Ford,2.0,Jim Smith,Ultra Custom Wheels,0,0,0,1,125,0,running,3300.0,124,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,14,13,Scott Lagasse,Chevrolet,24.0,Rick Hendrick,DuPont Refinishes,0,0,0,1,125,0,running,3250.0,121,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,15,27,Kenny Allen,Chevrolet,65.0,Kenny Allen,ONSAT / TV Plus,0,0,0,1,125,0,running,2875.0,118,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,16,21,Walker Evans,Dodge,20.0,Walker Evans,Barbary Coast,0,0,0,1,125,0,running,3125.0,115,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,17,20,John Nemechek,Chevrolet,87.0,Joe Nemechek,Burger King,0,0,0,1,124,0,running,3100.0,112,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,18,7,Butch Miller,Ford,98.0,Jim Herrick,Raybestos,0,0,0,1,123,0,running,3025.0,109,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,19,25,T.J. Clark,Ford,23.0,T.J. Clark,ASE / MTX,0,0,0,1,123,0,running,2500.0,106,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,20,14,Steve Portenga,Chevrolet,83.0,Linda Mountanos,Coffee Critic / Mission Uniform & Linen,0,0,0,1,123,0,running,3050.0,103,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,21,24,Jerry Glanville,Ford,81.0,Jerry Glanville,Frickers,0,0,0,0,122,0,running,2800.0,100,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,22,26,Tony Roper,Ford,26.0,Mike Mittler,Mittler Brothers Machine & Tool,0,0,0,0,120,0,running,2200.0,97,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,23,10,P.J. Jones,Chevrolet,1.0,Scoop Vessels,Sears DieHard,0,0,0,0,109,7,overheating,2600.0,94,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,24,22,Bob Brevak,Ford,34.0,Bob Brevak,Scaffidi Mack,0,0,0,0,99,0,running,2000.0,91,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,25,19,Bob Keselowski,Dodge,29.0,Ron Keselowski,Winnebago,0,0,0,0,78,0,rear end,2400.0,88,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,26,23,John Kinder,Ford,14.0,Bill Stroppe,Stroppe Motorsports,0,0,0,0,77,0,suspension,1800.0,85,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,27,28,Kerry Teague,Chevrolet,51.0,Jim Rosenblum,Teamsters Local 71,0,0,0,0,63,0,brakes,2200.0,82,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,28,17,Tobey Butler,Ford,21.0,Jim Venable,Ortho Lawn & Garden Care,0,0,0,0,63,0,handling,2100.0,79,
1995,10,Milwaukee,Milwaukee Mile,1.0,paved track,29,29,Ron Esau,Dodge,28.0,Walker Evans,Barbary Coast,0,0,0,0,11,0,suspension,1500.0,76,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,1,4,Butch Miller,Ford,98.0,Jim Herrick,Raybestos Brakes / Red Carpet Lease,1,1,1,1,200,30,running,25050.0,180,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,2,8,Mike Skinner,Chevrolet,3.0,Richard Childress,GM Goodwrench Service,0,1,1,1,200,0,running,14400.0,170,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,3,1,"Ron Hornaday, Jr.",Chevrolet,16.0,"Dale Earnhardt, Inc.",Papa John's Pizza,0,1,1,1,200,170,running,13100.0,165,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,4,5,Bill Sedgwick,Chevrolet,75.0,Wayne Spears,Spears Manufacturing,0,1,1,1,200,0,running,6500.0,160,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,5,15,Dave Rezendes,Ford,7.0,Geoffrey Bodine,Exide Batteries,0,1,1,1,200,0,running,5750.0,155,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,6,9,Joe Ruttman,Ford,84.0,Mark Simo,MAC Tools,0,0,1,1,200,0,running,4000.0,150,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,7,11,Rick Carelli,Chevrolet,6.0,Marshall Chesrown,Total Petroleum,0,0,1,1,200,0,running,3975.0,146,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,8,2,Jack Sprague,Chevrolet,31.0,Bruce Griffin,Roofing Contractors,0,0,1,1,200,0,running,3900.0,142,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,9,12,Steve Portenga,Chevrolet,83.0,Linda Mountanos,Coffee Critic,0,0,1,1,200,0,running,3625.0,138,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,10,13,Walker Evans,Dodge,20.0,Walker Evans,Barbary Coast,0,0,1,1,199,0,running,3750.0,134,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,11,7,P.J. Jones,Chevrolet,1.0,Scoop Vessels,Sears DieHard,0,0,0,1,198,0,running,3400.0,130,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,12,14,Dennis Setzer,Dodge,30.0,Grier Lackey,Taylor Togs,0,0,0,1,197,0,running,3025.0,127,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,13,6,Tobey Butler,Ford,21.0,Jim Venable,Ortho Lawn & Garden Care,0,0,0,1,197,0,running,3300.0,124,
1995,11,Colorado,Colorado National Speedway,0.375,paved track,14,10,Scott Lagasse,Chevrolet,24.0,Rick Hendrick,DuPont Automotive Finishes,0,0,0,1,195,0,running,3250.0,121,
