Season,Race,Site,Track,Track_length,Track_type,Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,16.0,34.0,95.0,Michael McDowell,K-LOVE Radio (Leavine Family Racing),Chevrolet,192.0,running,0.0,25.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,17.0,11.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,192.0,running,0.0,24.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,18.0,36.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,192.0,running,0.0,23.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,19.0,23.0,1.0,Jamie McMurray,Cessna / Beechcraft (Chip Ganassi),Chevrolet,192.0,running,0.0,22.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,20.0,30.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,192.0,running,0.0,21.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,21.0,31.0,38.0,Landon Cassill,FR8 Auctions (Bob Jenkins),Ford,192.0,running,0.0,20.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,22.0,33.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,192.0,running,0.0,19.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,23.0,17.0,48.0,Jimmie Johnson,Lowe's Pro Services (Rick Hendrick),Chevrolet,192.0,running,0.0,18.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,24.0,40.0,23.0,David Ragan,SweetFrog (BK Racing),Toyota,192.0,running,0.0,17.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,25.0,29.0,7.0,Regan Smith,"Golden Corral (Tommy Baldwin, Jr.)",Chevrolet,192.0,running,0.0,16.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,26.0,18.0,99.0,Ryan Reed,Lilly Diabetes / ADA Drive to Stop Diabetes (Jack Roush),Ford,192.0,running,0.0,0.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,27.0,35.0,93.0,Matt DiBenedetto,Dustless Blasting (BK Racing),Toyota,192.0,running,0.0,14.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,28.0,3.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,192.0,running,1.0,14.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,29.0,13.0,19.0,Carl Edwards,Subway (Joe Gibbs),Toyota,192.0,running,1.0,13.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,30.0,14.0,18.0,Kyle Busch,Snickers Halloween (Joe Gibbs),Toyota,192.0,running,2.0,12.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,31.0,38.0,32.0,Bobby Labonte,VisoneRV.com (Archie St. Hilaire),Ford,192.0,running,0.0,10.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,32.0,21.0,14.0,Tony Stewart,Rush Truck Centers / Mobil 1 Delvac (Stewart Haas Racing),Chevrolet,192.0,running,1.0,10.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,33.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,192.0,running,6.0,9.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,34.0,39.0,83.0,Jeffrey Earnhardt,Starter Dale Earnhardt Tribute (BK Racing),Toyota,192.0,running,0.0,7.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,35.0,27.0,5.0,Kasey Kahne,UniFirst (Rick Hendrick),Chevrolet,191.0,running,0.0,6.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,36.0,19.0,88.0,Alex Bowman,Mountain Dew Camo (Rick Hendrick),Chevrolet,191.0,running,0.0,0.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,37.0,12.0,55.0,Reed Sorenson,Clyde May's Whiskey (Jay Robinson),Toyota,179.0,running,0.0,4.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,38.0,2.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,144.0,engine,90.0,5.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,39.0,28.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,113.0,crash,0.0,2.0
2016,32,Talladega,Talladega Superspeedway,2.66,paved track,40.0,1.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,41.0,engine,2.0,2.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,1.0,3.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,500.0,running,92.0,44.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,2.0,19.0,2.0,Brad Keselowski,Alliance Truck Parts (Roger Penske),Ford,500.0,running,0.0,39.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,3.0,8.0,11.0,Denny Hamlin,FedEx Freight (Joe Gibbs),Toyota,500.0,running,48.0,39.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,4.0,17.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,500.0,running,176.0,39.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,5.0,9.0,18.0,Kyle Busch,M&M's Halloween (Joe Gibbs),Toyota,500.0,running,3.0,37.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,6.0,10.0,88.0,Jeff Gordon,Nationwide Insurance (Rick Hendrick),Chevrolet,500.0,running,0.0,35.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,7.0,1.0,78.0,Martin Truex Jr,Auto-Owners Insurance (Barney Visser),Toyota,500.0,running,147.0,35.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,8.0,14.0,1.0,Jamie McMurray,Credit One (Chip Ganassi),Chevrolet,500.0,running,0.0,33.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,9.0,2.0,22.0,Joey Logano,Shell / Pennzoil (Roger Penske),Ford,500.0,running,21.0,33.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,10.0,4.0,47.0,A.J. Allmendinger,Kroger / Clorox (JTG-Daugherty Racing),Chevrolet,500.0,running,5.0,32.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,11.0,22.0,5.0,Kasey Kahne,UniFirst (Rick Hendrick),Chevrolet,499.0,running,0.0,30.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,12.0,5.0,24.0,Chase Elliott,NAPA Auto Parts (Rick Hendrick),Chevrolet,499.0,running,0.0,29.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,13.0,25.0,16.0,Greg Biffle,FordPass (Jack Roush),Ford,499.0,running,0.0,28.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,14.0,11.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,499.0,running,6.0,28.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,15.0,16.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,499.0,running,0.0,26.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,16.0,13.0,31.0,Ryan Newman,Caterpillar (Richard Childress),Chevrolet,499.0,running,0.0,25.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,17.0,32.0,3.0,Austin Dillon,Dow Corning / Molykote (Richard Childress),Chevrolet,499.0,running,0.0,24.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,18.0,30.0,95.0,Michael McDowell,Malwarebytes (Leavine Family Racing),Chevrolet,498.0,running,0.0,23.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,19.0,15.0,21.0,Ryan Blaney,Virginia Tech / Motorcraft (Wood Brothers),Ford,498.0,running,0.0,22.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,20.0,20.0,4.0,Kevin Harvick,Busch Light (Stewart Haas Racing),Chevrolet,498.0,running,0.0,21.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,21.0,26.0,13.0,Casey Mears,GEICO (Germain Racing),Chevrolet,497.0,running,0.0,20.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,22.0,23.0,41.0,Kurt Busch,State Water Heaters (Stewart Haas Racing),Chevrolet,497.0,running,0.0,19.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,23.0,31.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,497.0,running,0.0,18.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,24.0,24.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,497.0,running,0.0,17.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,25.0,18.0,27.0,Paul Menard,Dutch Boy / Menards (Richard Childress),Chevrolet,496.0,running,0.0,16.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,26.0,6.0,14.0,Tony Stewart,Haas Automation (Stewart Haas Racing),Chevrolet,496.0,running,0.0,15.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,27.0,29.0,34.0,Chris Buescher,Love's Travel Stops / Roller Bites (Bob Jenkins),Ford,495.0,running,0.0,14.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,28.0,28.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,495.0,running,0.0,13.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,29.0,33.0,38.0,Landon Cassill,A&W All American Food (Bob Jenkins),Ford,494.0,running,0.0,12.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,30.0,21.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,494.0,running,2.0,12.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,31.0,37.0,83.0,Dylan Lupton,E.J. Wade Construction (BK Racing),Toyota,490.0,running,0.0,0.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,32.0,27.0,93.0,Matt DiBenedetto,E.J. Wade Construction (BK Racing),Toyota,489.0,running,0.0,9.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,33.0,38.0,32.0,Jeffrey Earnhardt,Rain-X / Corvetteparts.net (Archie St. Hilaire),Ford,486.0,running,0.0,8.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,34.0,35.0,44.0,Brian Scott,American Red Cross (Richard Petty Motorsports),Ford,484.0,running,0.0,7.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,35.0,40.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,479.0,running,0.0,6.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,36.0,7.0,19.0,Carl Edwards,Sport Clips (Joe Gibbs),Toyota,477.0,running,0.0,5.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,37.0,12.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,424.0,running,0.0,4.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,38.0,34.0,55.0,Reed Sorenson,Premium Motorsports (Jay Robinson),Chevrolet,407.0,running,0.0,3.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,39.0,36.0,30.0,Gray Gaulding,Feed the Children (Curtis Key),Chevrolet,360.0,rear gear,0.0,2.0
2016,33,Martinsville,Martinsville Speedway,0.526,paved track,40.0,39.0,17.0,Ricky Stenhouse Jr,Louisville / Fastenal (Jack Roush),Ford,21.0,crash,0.0,1.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,1.0,9.0,19.0,Carl Edwards,Sport Clips (Joe Gibbs),Toyota,293.0,running,36.0,44.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,2.0,2.0,22.0,Joey Logano,AAA Insurance (Roger Penske),Ford,293.0,running,178.0,41.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,3.0,12.0,78.0,Martin Truex Jr,Bass Pro Shops / Tracker Boats (Barney Visser),Toyota,293.0,running,66.0,39.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,4.0,11.0,24.0,Chase Elliott,Kelley Blue Book (Rick Hendrick),Chevrolet,293.0,running,3.0,38.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,5.0,24.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,293.0,running,2.0,37.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,6.0,3.0,4.0,Kevin Harvick,Busch Beer (Stewart Haas Racing),Chevrolet,293.0,running,0.0,35.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,7.0,7.0,20.0,Matt Kenseth,DeWalt FlexVolt (Joe Gibbs),Toyota,293.0,running,0.0,34.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,8.0,31.0,5.0,Kasey Kahne,AARP / Drive to End Hunger (Rick Hendrick),Chevrolet,293.0,running,0.0,33.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,9.0,17.0,11.0,Denny Hamlin,FedEx Office (Joe Gibbs),Toyota,293.0,running,1.0,33.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,10.0,18.0,31.0,Ryan Newman,Grainger (Richard Childress),Chevrolet,293.0,running,0.0,31.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,11.0,19.0,48.0,Jimmie Johnson,Lowe's (Rick Hendrick),Chevrolet,293.0,running,0.0,30.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,12.0,8.0,21.0,Ryan Blaney,Borg Warner (Wood Brothers),Ford,293.0,running,0.0,29.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,13.0,16.0,88.0,Alex Bowman,Nationwide Insurance (Rick Hendrick),Chevrolet,293.0,running,0.0,0.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,14.0,4.0,2.0,Brad Keselowski,Alliance Truck Parts (Roger Penske),Ford,293.0,running,0.0,27.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,15.0,5.0,42.0,Kyle Larson,Kimberly-Clark (Chip Ganassi),Chevrolet,293.0,running,0.0,26.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,16.0,20.0,17.0,Ricky Stenhouse Jr,3M / Fastenal (Jack Roush),Ford,293.0,running,0.0,25.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,17.0,14.0,47.0,A.J. Allmendinger,Bush's Chili Beans / Scott Products (JTG-Daugherty Racing),Chevrolet,293.0,running,0.0,24.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,18.0,25.0,16.0,Greg Biffle,Performance Plus Motor Oil (Jack Roush),Ford,292.0,running,0.0,23.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,19.0,15.0,1.0,Jamie McMurray,Cessna / Beechcraft (Chip Ganassi),Chevrolet,292.0,running,0.0,22.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,20.0,10.0,41.0,Kurt Busch,Haas Automation / Monster Energy (Stewart Haas Racing),Chevrolet,292.0,running,0.0,21.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,21.0,30.0,34.0,Chris Buescher,Love's Travel Stops (Bob Jenkins),Ford,292.0,running,0.0,20.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,22.0,21.0,43.0,Aric Almirola,Smithfield (Richard Petty Motorsports),Ford,292.0,running,0.0,19.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,23.0,28.0,95.0,Michael McDowell,Thrivent Financial (Leavine Family Racing),Chevrolet,291.0,running,0.0,18.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,24.0,22.0,10.0,Danica Patrick,TaxAct (Stewart Haas Racing),Chevrolet,291.0,running,0.0,17.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,25.0,27.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,291.0,running,0.0,16.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,26.0,32.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,291.0,running,0.0,15.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,27.0,29.0,44.0,Brian Scott,Albertson's / Tom Thumb (Richard Petty Motorsports),Ford,291.0,running,0.0,14.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,28.0,6.0,27.0,Paul Menard,Schrock / Menards (Richard Childress),Chevrolet,290.0,running,0.0,13.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,29.0,34.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,290.0,running,0.0,12.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,30.0,26.0,6.0,Trevor Bayne,AdvoCare / SEAL Legacy Foundation (Jack Roush),Ford,289.0,running,0.0,11.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,31.0,23.0,14.0,Tony Stewart,Bass Pro Shops / Mobil 1 (Stewart Haas Racing),Chevrolet,288.0,running,0.0,10.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,32.0,37.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,287.0,running,0.0,9.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,33.0,36.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,287.0,running,1.0,9.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,34.0,33.0,83.0,Jeffrey Earnhardt,ZAK Backs the Blue (BK Racing),Toyota,285.0,running,0.0,7.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,35.0,38.0,55.0,Reed Sorenson,"Trump-Pence ""Make America Great Again"" (Jay Robinson)",Toyota,285.0,running,0.0,6.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,36.0,39.0,32.0,Joey Gase,Donate Life Texas / Lifecell (Archie St. Hilaire),Ford,280.0,running,0.0,0.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,37.0,1.0,3.0,Austin Dillon,Realtree / Bad Boy Off Road (Richard Childress),Chevrolet,262.0,crash,6.0,5.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,38.0,35.0,93.0,Ryan Ellis,Science Logic (BK Racing),Toyota,261.0,running,0.0,0.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,39.0,13.0,13.0,Casey Mears,GEICO Military (Germain Racing),Chevrolet,260.0,crash,0.0,2.0
2016,34,Fort Worth,Texas Motor Speedway,1.5,paved track,40.0,40.0,30.0,Josh Wise,The Motorsports Group (Curtis Key),Chevrolet,257.0,electrical,0.0,1.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,1.0,4.0,22.0,Joey Logano,Shell / Pennzoil Mosaic (Roger Penske),Ford,324.0,running,58.0,44.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,2.0,19.0,18.0,Kyle Busch,M&M's (Joe Gibbs),Toyota,324.0,running,0.0,39.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,3.0,2.0,42.0,Kyle Larson,Target / Coca-Cola (Chip Ganassi),Chevrolet,324.0,running,0.0,38.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,4.0,6.0,4.0,Kevin Harvick,Jimmy John's (Stewart Haas Racing),Chevrolet,324.0,running,0.0,37.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,5.0,12.0,41.0,Kurt Busch,Monster Energy / Haas Automation (Stewart Haas Racing),Chevrolet,324.0,running,0.0,36.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,6.0,1.0,88.0,Alex Bowman,Nationwide Insurance (Rick Hendrick),Chevrolet,324.0,running,194.0,0.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,7.0,5.0,11.0,Denny Hamlin,FedEx Ground (Joe Gibbs),Toyota,324.0,running,4.0,35.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,8.0,8.0,21.0,Ryan Blaney,Kaman Industrial Technologies / SKF (Wood Brothers),Ford,324.0,running,0.0,33.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,9.0,3.0,24.0,Chase Elliott,Sun Energy 1 (Rick Hendrick),Chevrolet,324.0,running,0.0,32.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,10.0,20.0,27.0,Paul Menard,Rock Solid / Rustoleum / Menards (Richard Childress),Chevrolet,324.0,running,0.0,31.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,11.0,9.0,1.0,Jamie McMurray,Sherwin Williams (Chip Ganassi),Chevrolet,324.0,running,0.0,30.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,12.0,15.0,31.0,Ryan Newman,Cat Minestar (Richard Childress),Chevrolet,324.0,running,0.0,29.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,13.0,13.0,5.0,Kasey Kahne,Farmers Insurance (Rick Hendrick),Chevrolet,324.0,running,0.0,28.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,14.0,14.0,2.0,Brad Keselowski,Miller Lite (Roger Penske),Ford,324.0,running,0.0,27.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,15.0,25.0,14.0,Tony Stewart,Mobil 1 (Stewart Haas Racing),Chevrolet,324.0,running,0.0,26.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,16.0,24.0,16.0,Greg Biffle,Performance Plus Motor Oil (Jack Roush),Ford,324.0,running,0.0,25.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,17.0,18.0,47.0,A.J. Allmendinger,Fry's / Clorox / Scott Products (JTG-Daugherty Racing),Chevrolet,324.0,running,0.0,24.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,18.0,22.0,13.0,Casey Mears,GEICO Military (Germain Racing),Chevrolet,324.0,running,0.0,23.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,19.0,11.0,19.0,Carl Edwards,Stanley Tools (Joe Gibbs),Toyota,324.0,running,0.0,22.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,20.0,28.0,38.0,Landon Cassill,MDS Transport (Bob Jenkins),Ford,324.0,running,0.0,21.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,21.0,10.0,20.0,Matt Kenseth,Dollar General (Joe Gibbs),Toyota,324.0,running,55.0,21.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,22.0,27.0,43.0,Aric Almirola,U.S. Air Force (Richard Petty Motorsports),Ford,322.0,running,0.0,19.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,23.0,21.0,17.0,Ricky Stenhouse Jr,Roush Performance Parts (Jack Roush),Ford,322.0,running,0.0,18.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,24.0,34.0,15.0,Clint Bowyer,"5-hour Energy (Harry Scott, Jr.)",Chevrolet,322.0,running,0.0,17.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,25.0,32.0,83.0,Matt DiBenedetto,JAS Expedited Tracking (BK Racing),Toyota,322.0,running,0.0,16.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,26.0,36.0,46.0,Michael Annett,"Pilot / Flying J (Harry Scott, Jr.)",Chevrolet,321.0,running,0.0,15.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,27.0,29.0,7.0,Regan Smith,"Nikko RC / Toy State (Tommy Baldwin, Jr.)",Chevrolet,321.0,running,0.0,14.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,28.0,23.0,6.0,Trevor Bayne,AdvoCare (Jack Roush),Ford,321.0,running,0.0,13.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,29.0,16.0,10.0,Danica Patrick,Nature's Bakery (Stewart Haas Racing),Chevrolet,320.0,running,0.0,12.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,30.0,33.0,44.0,Brian Scott,Safeway / Whitetail Club / Heinz (Richard Petty Motorsports),Ford,319.0,running,0.0,11.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,31.0,31.0,23.0,David Ragan,Dr. Pepper (BK Racing),Toyota,319.0,running,0.0,10.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,32.0,30.0,34.0,Chris Buescher,Dockside Logistics (Bob Jenkins),Ford,318.0,running,0.0,9.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,33.0,35.0,32.0,Jeffrey Earnhardt,Can-Am / Kappa (Archie St. Hilaire),Ford,318.0,running,0.0,8.0
2016,35,Phoenix,Phoenix International Raceway,1.0,paved track,34.0,26.0,95.0,Michael McDowell,ON Semiconductor / Malwarebytes (Leavine Family Racing),Chevrolet,318.0,running,0.0,7.0
