driver,career_races,career_wins,career_win_pct,career_top_5,career_top_5_pct,career_top_10,career_top_10_pct,career_top_20,career_top_20_pct,career_avg_start,career_best_start,career_worst_start,career_avg_finish,career_best_finish,career_worst_finish,career_avg_laps_led,career_total_laps_led,career_most_laps_led,career_total_money,career_avg_money,career_max_race_money,career_min_race_money
Larry Hoopaugh,8,0,0.0,0,0.0,1,0.125,1,0.125,19.5,11,38,27.88,9,36,0.0,0,0,7575,947,1370,380
Larry Ogle,3,0,0.0,0,0.0,1,0.33333,2,0.66667,37.0,37,37,14.67,10,21,0.0,0,0,1615,538,1025,215
Larry Pearson,259,15,0.05792,78,0.30116,129,0.49807,180,0.69498,14.66,1,43,13.95,1,41,9.37,2428,187,1500871,5795,35985,230
Larry Pollard,98,1,0.0102,8,0.08163,38,0.38776,74,0.7551,17.91,2,42,14.42,1,35,0.88,86,46,167883,1713,10364,365
Larry Utsman,3,0,0.0,0,0.0,1,0.33333,1,0.33333,24.33,21,29,19.67,6,29,0.0,0,0,1425,475,900,200
Larry Walker,15,0,0.0,0,0.0,0,0.0,7,0.46667,29.4,20,38,22.8,13,37,0.0,0,0,10280,685,2875,210
Lawson Aschenbach,4,0,0.0,0,0.0,0,0.0,2,0.5,20.5,19,23,20.25,14,28,0.0,0,0,22437,22437,22437,22437
Layne Riggs,3,0,0.0,0,0.0,1,0.33333,3,1.0,22.0,9,38,13.33,10,19,3.0,9,9,0,,,
Lee Faulk,6,0,0.0,0,0.0,0,0.0,4,0.66667,31.67,13,42,21.5,16,33,0.0,0,0,6975,1163,2725,420
Lee Raymond,1,0,0.0,0,0.0,0,0.0,0,0.0,17.0,17,17,28.0,28,28,0.0,0,0,785,785,785,785
Leland Honeyman,22,0,0.0,1,0.04545,1,0.04545,5,0.22727,26.86,19,35,23.55,4,31,0.0,0,0,0,,,
Leland Kangas,3,0,0.0,1,0.33333,2,0.66667,2,0.66667,29.0,14,47,18.67,5,41,0.0,0,0,8825,2942,5200,1200
Leo Cleary,1,0,0.0,0,0.0,0,0.0,0,0.0,23.0,23,23,25.0,25,25,0.0,0,0,1330,1330,1330,1330
Leo Poirier,1,0,0.0,0,0.0,0,0.0,0,0.0,8.0,8,8,22.0,22,22,0.0,0,0,1750,1750,1750,1750
Lester Gupton,2,0,0.0,0,0.0,1,0.5,2,1.0,,,,11.0,10,12,0.0,0,0,1200,600,800,400
Lisa Jackson,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,17.0,17,17,0.0,0,0,225,225,225,225
Lloyd Gillie,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,33.0,33,33,0.0,0,0,1050,1050,1050,1050
Logan Bearden,3,0,0.0,0,0.0,0,0.0,0,0.0,33.33,32,35,27.0,22,30,0.0,0,0,0,,,
"Lonnie Rush, Jr.",11,0,0.0,1,0.09091,1,0.09091,5,0.45455,25.18,15,38,22.91,4,40,0.0,0,0,24815,2256,7550,600
Loris Hezemans,6,0,0.0,0,0.0,0,0.0,0,0.0,34.5,24,40,30.5,22,36,0.0,0,0,0,,,
Louie Littlepage,1,0,0.0,0,0.0,0,0.0,0,0.0,,,,27.0,27,27,0.0,0,0,100,100,100,100
Louis Rettenmeier,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,37.0,37,37,0.0,0,0,2525,2525,2525,2525
Lowe Smith,5,0,0.0,0,0.0,0,0.0,3,0.6,21.0,19,23,18.4,14,24,0.0,0,0,1565,313,440,200
Lowell Bennett,7,0,0.0,0,0.0,0,0.0,0,0.0,29.0,12,41,30.57,21,41,0.0,0,0,80565,11509,14240,10255
"Loy Allen, Jr.",4,0,0.0,0,0.0,1,0.25,1,0.25,29.0,12,42,32.0,7,43,0.0,0,0,36660,9165,16950,3640
"Luis Martinez, Jr.",3,0,0.0,0,0.0,0,0.0,1,0.33333,33.67,25,42,25.0,19,31,0.0,0,0,67074,22358,27318,19063
Lyndon Amick,93,0,0.0,2,0.02151,10,0.10753,25,0.26882,25.06,3,42,27.97,4,44,0.43,40,31,1026423,11037,33295,2800
Mack McClellan,1,0,0.0,0,0.0,0,0.0,1,1.0,28.0,28,28,16.0,16,16,0.0,0,0,1115,1115,1115,1115
Mackena Bell,1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,29.0,29,29,0.0,0,0,22910,22910,22910,22910
Mara Reyes,1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,35.0,35,35,0.0,0,0,39600,39600,39600,39600
Marc Davis,10,0,0.0,0,0.0,0,0.0,0,0.0,29.1,4,39,28.8,23,43,0.0,0,0,215792,21579,26713,10026
Marc Goossens,1,0,0.0,0,0.0,1,1.0,1,1.0,6.0,6,6,9.0,9,9,2.0,2,2,46000,46000,46000,46000
Marc Madison,1,0,0.0,0,0.0,0,0.0,0,0.0,33.0,33,33,30.0,30,30,0.0,0,0,2775,2775,2775,2775
Marc Mitchell,4,0,0.0,0,0.0,0,0.0,1,0.25,38.0,31,43,35.0,20,42,0.0,0,0,65375,16344,20175,14260
Marco Andretti,1,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30,30,36.0,36,36,0.0,0,0,0,,,
Marcos Ambrose,77,5,0.06494,9,0.11688,18,0.23377,50,0.64935,17.38,1,42,18.25,1,40,4.3,331,60,2419124,31417,88043,15250
Mardy Lindley,1,0,0.0,0,0.0,0,0.0,1,1.0,24.0,24,24,16.0,16,16,0.0,0,0,10655,10655,10655,10655
Mario Gosselin,43,0,0.0,0,0.0,0,0.0,7,0.16279,31.53,20,41,28.14,15,42,0.0,0,0,356688,23779,58776,4065
Mario Hernandez,1,0,0.0,0,0.0,0,0.0,0,0.0,32.0,32,32,36.0,36,36,0.0,0,0,12960,12960,12960,12960
Mark Beard,2,0,0.0,0,0.0,0,0.0,1,0.5,24.5,23,26,22.0,18,26,0.0,0,0,2665,1333,1795,870
Mark Day,13,0,0.0,0,0.0,0,0.0,0,0.0,32.46,9,42,36.31,31,41,0.0,0,0,140511,10809,25968,2665
Mark Gibson,7,0,0.0,0,0.0,0,0.0,2,0.28571,33.83,25,40,24.0,17,31,0.0,0,0,8070,1153,1880,415
Mark Green,319,0,0.0,2,0.00627,15,0.04702,84,0.26332,25.92,2,44,27.29,5,43,0.29,93,66,4740632,14908,56200,1735
Mark Krogh,46,0,0.0,0,0.0,2,0.04348,7,0.15217,26.89,4,42,29.02,8,42,0.0,0,0,324244,7049,17700,2675
Mark Martin,236,49,0.20763,112,0.47458,152,0.64407,170,0.72034,9.91,1,43,12.27,1,43,34.48,8137,196,4063802,17220,94045,300
Mark McFarland,31,0,0.0,0,0.0,1,0.03226,11,0.35484,26.48,4,43,24.26,7,38,0.0,0,0,616443,19885,45525,3600
Mark Thompson,4,0,0.0,0,0.0,0,0.0,0,0.0,29.25,20,39,28.75,27,31,0.25,1,1,26325,26325,26325,26325
Mark Voigt,3,0,0.0,0,0.0,0,0.0,0,0.0,41.67,41,43,37.67,34,43,0.0,0,0,34595,11532,13180,8405
Mark Whitaker,6,0,0.0,0,0.0,0,0.0,1,0.16667,27.67,24,34,26.83,20,36,0.0,0,0,6575,1096,1330,765
Martin Roy,24,0,0.0,0,0.0,0,0.0,0,0.0,35.29,29,40,29.08,21,38,0.0,0,0,242915,20243,30798,11270
Martin Truex,15,0,0.0,0,0.0,0,0.0,5,0.33333,29.8,15,44,26.07,12,40,0.0,0,0,43911,2927,5970,800
Martin Truex Jr,104,13,0.125,41,0.39423,62,0.59615,83,0.79808,9.32,1,42,11.3,1,41,18.9,1966,152,3498435,33965,129046,9670
Marty Houston,19,0,0.0,0,0.0,0,0.0,5,0.26316,28.32,12,40,26.95,13,42,0.0,0,0,239017,12580,27350,7145
Marty Ward,6,0,0.0,0,0.0,0,0.0,2,0.33333,27.67,15,34,27.5,15,36,0.0,0,0,20290,3382,4725,1470
Maryeve Dufault,2,0,0.0,0,0.0,0,0.0,0,0.0,37.5,36,39,30.5,30,31,0.0,0,0,49128,24564,26978,22150
Mason Diaz,6,0,0.0,0,0.0,0,0.0,2,0.33333,27.17,16,38,27.83,19,38,0.0,0,0,0,,,
Mason Filippi,1,0,0.0,0,0.0,0,0.0,0,0.0,29.0,29,29,25.0,25,25,0.0,0,0,0,,,
Mason Maggio,5,0,0.0,0,0.0,0,0.0,0,0.0,31.8,26,38,33.4,30,37,0.0,0,0,0,,,
Mason Massey,53,0,0.0,0,0.0,3,0.0566,11,0.20755,29.72,17,38,26.0,6,40,0.08,4,4,0,,,
Mason Mingus,4,0,0.0,0,0.0,0,0.0,0,0.0,28.5,26,32,24.5,24,26,0.0,0,0,106269,26567,27595,23775
Matt Bell,3,0,0.0,0,0.0,0,0.0,0,0.0,35.33,27,42,36.0,34,38,0.0,0,0,34286,17143,17768,16518
Matt Carter,45,0,0.0,0,0.0,0,0.0,4,0.08889,33.71,18,43,33.07,12,43,0.0,0,0,773687,17193,32518,10155
Matt Crafton,4,0,0.0,2,0.5,3,0.75,4,1.0,7.0,4,11,7.0,3,12,2.0,8,8,140495,35124,49150,26050
Matt DiBenedetto,78,0,0.0,0,0.0,3,0.03846,11,0.14103,26.62,2,43,32.12,8,42,0.24,19,18,832909,16998,29143,9655
Matt Frahm,15,0,0.0,0,0.0,0,0.0,0,0.0,36.47,21,41,33.73,25,43,0.0,0,0,217428,14495,21145,10120
Matt Hutter,22,0,0.0,0,0.0,1,0.04545,6,0.27273,26.0,3,40,27.45,9,43,0.0,0,0,295215,13419,23850,6660
Matt Jaskol,8,0,0.0,0,0.0,0,0.0,2,0.25,34.13,17,40,28.0,18,39,0.0,0,0,0,,,
Matt Kenseth,288,29,0.10069,139,0.48264,202,0.70139,233,0.80903,12.14,1,39,10.59,1,43,18.58,5351,178,8164923,28350,98750,2985
Matt Kobyluck,4,0,0.0,0,0.0,0,0.0,0,0.0,31.0,26,36,37.5,34,42,0.0,0,0,56820,14205,15160,13285
Matt McCall,5,0,0.0,0,0.0,0,0.0,0,0.0,26.4,21,31,33.4,24,42,0.0,0,0,93505,18701,24025,15330
Matt Mills,123,0,0.0,0,0.0,1,0.00813,20,0.1626,29.05,3,40,27.06,10,40,0.01,1,1,0,,,
Matt Sielsky,1,0,0.0,0,0.0,0,0.0,0,0.0,39.0,39,39,31.0,31,31,0.0,0,0,8355,8355,8355,8355
Matt Tifft,77,0,0.0,9,0.11688,38,0.49351,63,0.81818,12.97,1,39,13.45,2,40,0.94,72,21,25134,25134,25134,25134
Matt Wallace,2,0,0.0,0,0.0,0,0.0,0,0.0,29.0,29,29,29.0,25,33,0.0,0,0,39575,19788,24852,14723
Matt Waltz,7,0,0.0,0,0.0,0,0.0,0,0.0,37.29,33,40,34.0,28,37,0.0,0,0,18293,18293,18293,18293
Max McLaughlin,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,34.0,34,34,0.0,0,0,0,,,
Max Papis,14,0,0.0,4,0.28571,4,0.28571,10,0.71429,15.5,2,43,17.5,2,41,0.5,7,5,448736,32053,70018,14625
Max Prestwood,43,0,0.0,6,0.13953,10,0.23256,27,0.62791,16.35,2,35,17.0,3,40,3.23,139,95,38990,907,2015,200
Max Tullman,6,0,0.0,0,0.0,0,0.0,1,0.16667,29.17,20,38,27.33,20,38,0.0,0,0,0,,,
Melvin Swisher,1,0,0.0,0,0.0,0,0.0,1,1.0,14.0,14,14,18.0,18,18,0.0,0,0,230,230,230,230
Merv Treichler,24,0,0.0,0,0.0,1,0.04167,9,0.375,21.71,5,36,26.71,9,42,0.0,0,0,24623,1026,3200,220
Michael Annett,321,1,0.00312,19,0.05919,95,0.29595,254,0.79128,18.35,1,42,15.81,1,43,0.62,199,45,4067458,24954,56228,16293
Michael Dokken,3,0,0.0,0,0.0,0,0.0,0,0.0,37.67,36,39,41.67,41,42,0.0,0,0,31320,10440,13710,8180
Michael Guerity,2,0,0.0,0,0.0,0,0.0,0,0.0,42.0,41,43,39.5,39,40,0.0,0,0,22905,11453,11745,11160
Michael Lewis,1,0,0.0,0,0.0,0,0.0,0,0.0,26.0,26,26,34.0,34,34,0.0,0,0,14550,14550,14550,14550
Michael Lira,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,26.0,26,26,0.0,0,0,0,,,
Michael Marden,1,0,0.0,0,0.0,0,0.0,0,0.0,26.0,26,26,22.0,22,22,0.0,0,0,575,575,575,575
Michael McDowell,94,1,0.01064,6,0.06383,20,0.21277,45,0.47872,22.1,1,43,21.79,1,42,1.21,114,30,2336898,25128,62500,11405
Michael Munley,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,35.0,35,35,0.0,0,0,0,,,
Michael Ritch,39,0,0.0,0,0.0,1,0.02564,11,0.28205,27.31,3,43,27.44,9,43,0.13,5,5,288065,7386,17700,1260
Michael Self,7,0,0.0,0,0.0,0,0.0,1,0.14286,23.57,19,27,28.57,11,37,0.0,0,0,154271,22039,27608,16354
Michael Valiante,1,0,0.0,0,0.0,0,0.0,0,0.0,21.0,21,21,34.0,34,34,0.0,0,0,39570,39570,39570,39570
Michael Waltrip,279,11,0.03943,59,0.21147,105,0.37634,176,0.63082,17.85,1,42,17.51,1,43,7.93,2212,140,4146499,14862,73350,500
Michael Williams,4,0,0.0,0,0.0,0,0.0,1,0.25,28.75,24,36,27.5,18,33,0.0,0,0,1445,361,475,285
"Michel Jourdain, Jr.",26,0,0.0,0,0.0,1,0.03846,5,0.19231,27.0,6,42,29.04,10,41,0.46,12,9,728156,28006,47593,16895
Mickey Gibbs,1,0,0.0,0,0.0,0,0.0,0,0.0,11.0,11,11,30.0,30,30,0.0,0,0,1145,1145,1145,1145
Mickey Meredith,1,0,0.0,0,0.0,0,0.0,0,0.0,40.0,40,40,22.0,22,22,0.0,0,0,750,750,750,750
Miguel Paludo,11,0,0.0,0,0.0,2,0.18182,5,0.45455,20.0,9,35,19.73,7,34,0.73,8,4,29378,14689,17893,11485
Mike Alexander,71,2,0.02817,18,0.25352,31,0.43662,52,0.73239,11.86,1,39,14.58,1,44,10.14,720,138,198808,2800,19989,215
Mike Barry,1,0,0.0,0,0.0,0,0.0,0,0.0,30.0,30,30,36.0,36,36,0.0,0,0,3350,3350,3350,3350
Mike Bliss,359,2,0.00557,29,0.08078,76,0.2117,235,0.6546,18.15,1,43,18.66,1,43,1.72,619,117,8795569,24707,83470,6175
Mike Bonicelli,7,0,0.0,0,0.0,0,0.0,3,0.42857,27.29,22,34,25.71,18,38,0.0,0,0,4895,699,1485,340
Mike Borkowski,9,0,0.0,0,0.0,1,0.11111,1,0.11111,29.44,8,42,30.89,10,43,0.0,0,0,114920,12769,24475,6990
Mike Chase,4,0,0.0,0,0.0,0,0.0,0,0.0,31.25,22,38,32.5,27,43,0.0,0,0,50990,12748,18825,545
Mike Cope,18,0,0.0,0,0.0,2,0.11111,4,0.22222,29.06,17,43,28.89,7,42,0.0,0,0,127400,7078,18300,2750
Mike Dillon,154,0,0.0,3,0.01948,15,0.0974,73,0.47403,24.51,3,44,22.69,4,42,0.89,137,54,1712258,11119,29250,1830
Mike Garvey,21,0,0.0,0,0.0,0,0.0,4,0.19048,27.43,9,40,28.86,14,42,0.0,0,0,128920,6139,16550,2160
Mike Goins,3,0,0.0,0,0.0,0,0.0,2,0.66667,35.0,35,35,20.33,13,28,0.0,0,0,1310,437,600,210
Mike Goldberg,5,0,0.0,0,0.0,0,0.0,2,0.4,27.4,21,36,25.4,13,37,0.0,0,0,8520,1704,3100,525
Mike Harmon,290,0,0.0,0,0.0,0,0.0,6,0.02069,37.24,13,43,33.77,16,43,0.01,3,1,3128531,15801,56671,1655
Mike Hovis,1,0,0.0,0,0.0,0,0.0,1,1.0,25.0,25,25,19.0,19,19,0.0,0,0,965,965,965,965
Mike Johnson,3,0,0.0,0,0.0,0,0.0,0,0.0,28.0,15,40,32.33,28,37,0.0,0,0,12270,4090,9705,1250
"Mike Laughlin, Jr.",5,0,0.0,0,0.0,0,0.0,0,0.0,33.0,26,40,34.0,26,40,0.0,0,0,24885,4977,11735,2275
Mike MacKenzie,1,0,0.0,0,0.0,0,0.0,0,0.0,37.0,37,37,33.0,33,33,0.0,0,0,32105,32105,32105,32105
Mike Marlar,1,0,0.0,0,0.0,0,0.0,0,0.0,31.0,31,31,38.0,38,38,0.0,0,0,0,,,
Mike McLaughlin,314,6,0.01911,58,0.18471,110,0.35032,197,0.62739,16.56,1,43,17.59,1,43,2.54,799,82,5114987,16290,61700,795
Mike Messer,8,0,0.0,0,0.0,1,0.125,6,0.75,18.33,15,23,16.75,7,28,0.0,0,0,2570,321,650,230
Mike Oliver,12,0,0.0,0,0.0,0,0.0,4,0.33333,19.5,2,29,21.92,12,28,0.25,3,3,12050,1004,1765,600
Mike Olsen,11,0,0.0,0,0.0,0,0.0,1,0.09091,37.55,29,43,28.45,18,42,0.0,0,0,60085,5462,9600,3140
Mike Porter,87,0,0.0,5,0.05747,20,0.22989,53,0.6092,17.79,1,42,17.98,3,41,0.17,15,7,105124,1208,5150,100
Mike Potter,21,0,0.0,0,0.0,0,0.0,0,0.0,38.1,22,43,39.19,29,43,0.0,0,0,264307,12586,27297,700
Mike Riley,6,0,0.0,0,0.0,0,0.0,2,0.33333,26.33,16,37,29.0,15,42,0.0,0,0,6480,1080,2120,575
Mike Rowe,9,0,0.0,0,0.0,1,0.11111,6,0.66667,25.89,12,42,19.56,10,40,1.78,16,16,29158,3240,5396,1335
Mike Skeen,1,0,0.0,0,0.0,0,0.0,0,0.0,24.0,24,24,28.0,28,28,0.0,0,0,0,,,
Mike Skinner,52,1,0.01923,8,0.15385,16,0.30769,26,0.5,15.94,1,37,19.5,1,43,6.1,317,72,768466,14778,57325,470
Mike Stefanik,26,0,0.0,0,0.0,1,0.03846,9,0.34615,27.73,5,44,27.85,8,44,0.12,3,3,164256,6318,15210,2458
Mike Swaim,36,0,0.0,0,0.0,3,0.08333,21,0.58333,20.75,1,43,21.17,10,41,0.08,3,3,39436,1095,4650,230
"Mike Swaim, Jr.",3,0,0.0,0,0.0,0,0.0,1,0.33333,29.33,26,32,28.33,20,40,0.0,0,0,40890,13630,20545,8770
Mike Urciuoli,1,0,0.0,0,0.0,0,0.0,0,0.0,26.0,26,26,27.0,27,27,0.0,0,0,1535,1535,1535,1535
Mike Wallace,497,4,0.00805,22,0.04427,66,0.1328,259,0.52113,24.98,2,43,20.95,1,43,1.54,765,148,9308526,18843,101305,820
Mike Watts,8,0,0.0,0,0.0,0,0.0,3,0.375,29.25,24,36,23.63,11,35,0.0,0,0,8840,1105,1780,400
Mike Weeden,7,0,0.0,0,0.0,0,0.0,2,0.28571,30.43,10,43,29.43,14,46,0.0,0,0,13945,1992,4621,275
Mikey Kile,6,0,0.0,0,0.0,0,0.0,3,0.5,17.5,5,25,24.17,15,33,0.0,0,0,112108,18685,20743,16933
Milka Duno,2,0,0.0,0,0.0,0,0.0,0,0.0,36.5,34,39,37.0,34,40,0.0,0,0,35964,17982,22134,13830
Mitchell Clark,14,0,0.0,0,0.0,1,0.07143,6,0.42857,27.73,18,37,23.64,8,39,0.0,0,0,9780,699,1975,210
Monk Tate,1,0,0.0,0,0.0,0,0.0,0,0.0,10.0,10,10,32.0,32,32,0.0,0,0,380,380,380,380
Morgan Shepherd,454,15,0.03304,44,0.09692,67,0.14758,97,0.21366,27.24,1,44,28.64,1,44,4.98,2261,149,4245672,11202,53953,210
Myatt Snider,106,1,0.00943,5,0.04717,23,0.21698,58,0.54717,19.07,1,36,19.4,1,37,0.59,63,22,0,,,
Natalie Decker,12,0,0.0,0,0.0,0,0.0,1,0.08333,33.58,21,38,29.75,18,40,0.58,7,7,0,,,
Nate Monteith,2,0,0.0,0,0.0,0,0.0,0,0.0,36.0,32,40,35.0,34,36,0.0,0,0,19000,9500,10375,8625
Nathan Buttke,55,0,0.0,0,0.0,3,0.05455,20,0.36364,24.98,2,43,25.09,8,41,0.8,44,41,223575,4065,17140,860
Nathan Byrd,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,21.0,21,21,0.0,0,0,0,,,
Natz Peters,1,0,0.0,0,0.0,0,0.0,0,0.0,28.0,28,28,25.0,25,25,0.0,0,0,600,600,600,600
Neil Bonnett,13,1,0.07692,6,0.46154,7,0.53846,8,0.61538,13.0,2,37,15.0,1,41,21.54,280,162,59485,4576,10050,1700
"Nelson Piquet, Jr.",38,1,0.02632,1,0.02632,7,0.18421,24,0.63158,15.66,1,35,17.79,1,38,0.5,19,19,886327,23955,57338,17270
Nick Leitz,4,0,0.0,0,0.0,0,0.0,1,0.25,31.5,30,34,25.25,17,31,0.0,0,0,0,,,
Nick Sanchez,8,0,0.0,0,0.0,1,0.125,4,0.5,20.38,3,31,18.75,7,29,0.63,5,4,0,,,
Nick Woodward,2,0,0.0,0,0.0,0,0.0,0,0.0,37.5,37,38,30.5,30,31,0.0,0,0,22135,11068,11070,11065
Niclas Jonsson,1,0,0.0,0,0.0,0,0.0,1,1.0,8.0,8,8,12.0,12,12,5.0,5,5,33900,33900,33900,33900
Nicolas Hammann,4,0,0.0,0,0.0,0,0.0,1,0.25,34.0,27,40,27.0,15,36,0.0,0,0,0,,,
Noah Gragson,136,13,0.09559,62,0.45588,97,0.71324,115,0.84559,8.88,1,37,9.76,1,40,15.34,2086,153,0,,,
Noel Dowler,1,0,0.0,0,0.0,0,0.0,0,0.0,40.0,40,40,32.0,32,32,0.0,0,0,21813,21813,21813,21813
Norm Benning,3,0,0.0,0,0.0,0,0.0,0,0.0,41.33,40,42,38.0,36,40,0.0,0,0,31800,10600,11120,10060
Nur Ali,1,0,0.0,0,0.0,0,0.0,0,0.0,41.0,41,41,33.0,33,33,0.0,0,0,21253,21253,21253,21253
Orvil Reedy,22,0,0.0,0,0.0,1,0.04545,14,0.63636,22.78,13,39,20.05,10,40,0.0,0,0,7885,358,940,200
Owen Kelly,5,0,0.0,2,0.4,2,0.4,4,0.8,4.0,2,9,13.0,4,23,2.0,10,8,79218,26406,31993,18950
P.J. Jones,32,0,0.0,0,0.0,1,0.03125,4,0.125,25.72,3,43,31.66,9,43,0.34,11,7,500460,15639,49125,6630
Page Jones,1,0,0.0,0,0.0,0,0.0,0,0.0,40.0,40,40,43.0,43,43,0.0,0,0,1375,1375,1375,1375
Paige Decker,2,0,0.0,0,0.0,0,0.0,0,0.0,39.0,38,40,31.0,31,31,0.0,0,0,0,,,
Parker Chase,8,0,0.0,0,0.0,0,0.0,4,0.5,27.25,18,36,24.25,16,38,0.0,0,0,0,,,
Parker Kligerman,103,0,0.0,12,0.1165,44,0.42718,78,0.75728,14.04,1,43,14.93,2,43,1.04,107,22,1258006,24192,69838,12291
Parker Retzlaff,56,0,0.0,3,0.05357,12,0.21429,36,0.64286,16.93,1,37,18.3,3,38,0.75,42,27,0,,,
Pat Davison,2,0,0.0,0,0.0,0,0.0,1,0.5,33.0,33,33,19.5,17,22,0.0,0,0,7575,3788,4650,2925
Pat Jones,1,0,0.0,0,0.0,0,0.0,0,0.0,21.0,21,21,27.0,27,27,0.0,0,0,825,825,825,825
Patrick Carpentier,16,0,0.0,3,0.1875,5,0.3125,9,0.5625,17.19,1,40,20.44,2,42,0.94,15,14,525330,32833,76043,17725
Patrick Emerling,42,0,0.0,0,0.0,0,0.0,6,0.14286,30.9,12,38,27.93,14,38,0.02,1,1,0,,,
Patrick Gallagher,8,0,0.0,0,0.0,0,0.0,1,0.125,32.0,24,37,26.25,19,36,0.0,0,0,0,,,
Patrick Goeters,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,31.0,31,31,0.0,0,0,42285,42285,42285,42285
Patrick Long,1,0,0.0,0,0.0,0,0.0,1,1.0,7.0,7,7,14.0,14,14,2.0,2,2,15025,15025,15025,15025
Patrick Sheltra,6,0,0.0,0,0.0,0,0.0,1,0.16667,32.67,22,38,28.83,18,41,0.5,3,3,175745,29291,42385,26398
Patty Moise,133,0,0.0,0,0.0,4,0.03008,41,0.30827,25.28,2,43,25.33,7,42,0.17,22,18,421299,3168,15550,285
Paul Menard,220,3,0.01364,43,0.19545,102,0.46364,165,0.75,12.94,1,43,14.78,1,41,3.67,807,110,5069216,25473,73752,11155
Paul Radford,8,0,0.0,0,0.0,1,0.125,1,0.125,18.25,11,28,26.0,10,32,0.0,0,0,5110,639,1000,315
Paul Shull,2,0,0.0,0,0.0,0,0.0,1,0.5,28.0,26,30,21.0,15,27,0.0,0,0,1080,540,805,275
Paul Tracy,6,0,0.0,0,0.0,0,0.0,0,0.0,33.5,23,37,33.67,24,42,0.0,0,0,185140,30857,49245,19890
Paul Wolfe,16,0,0.0,0,0.0,1,0.0625,6,0.375,25.0,3,37,24.81,10,38,0.0,0,0,319083,19943,41000,10250
Paulie Harraka,5,0,0.0,0,0.0,0,0.0,1,0.2,26.0,22,31,25.8,19,35,0.0,0,0,104493,20899,32188,14150
Perry Tripp,3,0,0.0,0,0.0,0,0.0,0,0.0,35.67,35,37,36.67,29,42,0.0,0,0,27030,9010,12515,3965
Pete Orr,6,0,0.0,0,0.0,0,0.0,0,0.0,20.17,10,36,34.0,29,40,0.0,0,0,24580,4097,7550,2935
Pete Silva,64,0,0.0,12,0.1875,26,0.40625,49,0.76563,12.77,2,33,14.44,2,36,0.09,6,5,62690,980,7200,200
Peter Daniels,2,0,0.0,0,0.0,0,0.0,0,0.0,41.5,37,46,33.0,31,35,0.0,0,0,4425,2213,2550,1875
Peter Gibbons,2,0,0.0,0,0.0,0,0.0,0,0.0,24.0,8,40,23.0,23,23,0.0,0,0,17050,8525,12300,4750
Peter Shepherd III,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,31.0,31,31,0.0,0,0,0,,,
Peter Sospenzo,1,0,0.0,0,0.0,0,0.0,0,0.0,34.0,34,34,32.0,32,32,0.0,0,0,925,925,925,925
Peyton Sellers,28,0,0.0,0,0.0,0,0.0,5,0.17857,31.29,12,42,27.89,15,37,0.0,0,0,574243,20509,29875,13355
Phil Bonifield,8,0,0.0,0,0.0,0,0.0,0,0.0,40.0,34,43,39.0,30,43,0.0,0,0,88422,11053,17200,9135
Phil Parsons,285,2,0.00702,38,0.13333,96,0.33684,179,0.62807,20.53,1,42,17.66,1,43,1.27,363,41,2277637,7992,54075,200
Philip Morris,12,0,0.0,1,0.08333,2,0.16667,2,0.16667,23.67,8,43,29.75,5,42,1.08,13,7,113045,9420,13500,7270
Phillip Groggins,1,0,0.0,0,0.0,0,0.0,0,0.0,36.0,36,36,25.0,25,25,0.0,0,0,2195,2195,2195,2195
Preston Brown,1,0,0.0,0,0.0,0,0.0,0,0.0,35.0,35,35,33.0,33,33,0.0,0,0,540,540,540,540
Preston Pardus,25,0,0.0,0,0.0,3,0.12,9,0.36,22.52,7,39,23.08,7,38,0.28,7,5,0,,,
Quin Houff,10,0,0.0,0,0.0,0,0.0,3,0.3,28.0,21,35,23.2,12,31,0.0,0,0,0,,,
R.C. Enerson,2,0,0.0,0,0.0,0,0.0,1,0.5,30.5,24,37,24.0,20,28,0.0,0,0,0,,,
R.D. Smith,1,0,0.0,0,0.0,0,0.0,0,0.0,16.0,16,16,43.0,43,43,0.0,0,0,6055,6055,6055,6055
Rafael Martinez,2,0,0.0,0,0.0,0,0.0,1,0.5,32.5,23,42,31.5,20,43,0.0,0,0,81974,40987,42900,39074
Rajah Caruth,19,0,0.0,0,0.0,0,0.0,8,0.42105,23.79,13,37,23.11,12,38,0.0,0,0,0,,,
Ralph Ascue,1,0,0.0,0,0.0,0,0.0,1,1.0,,,,20.0,20,20,0.0,0,0,205,205,205,205
Ralph Morris,7,0,0.0,0,0.0,0,0.0,4,0.57143,22.0,17,27,18.71,12,23,0.0,0,0,1995,285,400,200
